"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","QuestType","WhichQuestion","WhichAnswer","verb","Matrix","ImageName","Group","Comments","study","order","goal"
"19",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",8,0,"trainF","NULL","PennController","8","_Trial_","Start",1589215472513,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"20",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",8,0,"trainF","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215496871,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"21",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",8,0,"trainF","NULL","PennController","8","_Trial_","End",1589215497388,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"22",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",9,0,"trainT","NULL","PennController","9","_Trial_","Start",1589215497391,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"23",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",9,0,"trainT","NULL","Selector","unnamed-Selector","Selection","Agree",1589215502886,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"24",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",9,0,"trainT","NULL","PennController","9","_Trial_","End",1589215503397,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"25",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",10,0,"trainthink1","NULL","PennController","10","_Trial_","Start",1589215503399,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"26",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",10,0,"trainthink1","NULL","Selector","unnamed-Selector","Selection","Agree",1589215515362,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"27",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",10,0,"trainthink1","NULL","PennController","10","_Trial_","End",1589215515880,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"28",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",11,0,"trainthink2","NULL","PennController","11","_Trial_","Start",1589215515882,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"29",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",11,0,"trainthink2","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215524042,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"30",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",11,0,"trainthink2","NULL","PennController","11","_Trial_","End",1589215524548,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"31",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",12,0,"end_train","NULL","PennController","12","_Trial_","Start",1589215524552,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"32",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",12,0,"end_train","NULL","PennController","12","_Trial_","End",1589215529091,"NULL","",NA,"","","","","","","","q_ma","NA","MA"
"33",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",14,0,"trial","NULL","PennController","15","_Trial_","Start",1589215529092,"A3FQYXSF2OBFQI","Q",1,"Mod","MO","know","Dana knows","black2.png","B","NULL","q_ma","NA","MA"
"34",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",14,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215533375,"A3FQYXSF2OBFQI","Q",1,"Mod","MO","know","Dana knows","black2.png","B","NULL","q_ma","NA","MA"
"35",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",14,0,"trial","NULL","PennController","15","_Trial_","End",1589215533879,"A3FQYXSF2OBFQI","Q",1,"Mod","MO","know","Dana knows","black2.png","B","NULL","q_ma","NA","MA"
"36",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",42,0,"trial","NULL","PennController","43","_Trial_","Start",1589215533881,"A3FQYXSF2OBFQI","Q",15,"NoMod","MA","say","Dana said","four2.png","B","NULL","q_ma","NA","MA"
"37",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",42,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215540472,"A3FQYXSF2OBFQI","Q",15,"NoMod","MA","say","Dana said","four2.png","B","NULL","q_ma","NA","MA"
"38",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",42,0,"trial","NULL","PennController","43","_Trial_","End",1589215540980,"A3FQYXSF2OBFQI","Q",15,"NoMod","MA","say","Dana said","four2.png","B","NULL","q_ma","NA","MA"
"39",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",41,0,"trial","NULL","PennController","42","_Trial_","Start",1589215540982,"A3FQYXSF2OBFQI","Q",15,"NoMod","MA","say","Dana said","four1.png","B","NULL","q_ma","NA","MA"
"40",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",41,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215548858,"A3FQYXSF2OBFQI","Q",15,"NoMod","MA","say","Dana said","four1.png","B","NULL","q_ma","NA","MA"
"41",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",41,0,"trial","NULL","PennController","42","_Trial_","End",1589215549363,"A3FQYXSF2OBFQI","Q",15,"NoMod","MA","say","Dana said","four1.png","B","NULL","q_ma","NA","MA"
"42",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",35,0,"trial","NULL","PennController","36","_Trial_","Start",1589215549365,"A3FQYXSF2OBFQI","Q",12,"NoMod","MF","know","Dana knows","ten1.png","B","NULL","q_ma","NA","MA"
"43",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",35,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215556895,"A3FQYXSF2OBFQI","Q",12,"NoMod","MF","know","Dana knows","ten1.png","B","NULL","q_ma","NA","MA"
"44",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",35,0,"trial","NULL","PennController","36","_Trial_","End",1589215557407,"A3FQYXSF2OBFQI","Q",12,"NoMod","MF","know","Dana knows","ten1.png","B","NULL","q_ma","NA","MA"
"45",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",37,0,"trial","NULL","PennController","38","_Trial_","Start",1589215557414,"A3FQYXSF2OBFQI","Q",13,"NoMod","MO","say","Dana said","eight1.png","B","NULL","q_ma","NA","MA"
"46",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",37,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215565616,"A3FQYXSF2OBFQI","Q",13,"NoMod","MO","say","Dana said","eight1.png","B","NULL","q_ma","NA","MA"
"47",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",37,0,"trial","NULL","PennController","38","_Trial_","End",1589215566133,"A3FQYXSF2OBFQI","Q",13,"NoMod","MO","say","Dana said","eight1.png","B","NULL","q_ma","NA","MA"
"48",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",15,0,"trial","NULL","PennController","16","_Trial_","Start",1589215566136,"A3FQYXSF2OBFQI","Q",2,"Mod","MS","know","Dana knows","spade1.png","B","NULL","q_ma","NA","MA"
"49",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",15,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215580463,"A3FQYXSF2OBFQI","Q",2,"Mod","MS","know","Dana knows","spade1.png","B","NULL","q_ma","NA","MA"
"50",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",15,0,"trial","NULL","PennController","16","_Trial_","End",1589215580980,"A3FQYXSF2OBFQI","Q",2,"Mod","MS","know","Dana knows","spade1.png","B","NULL","q_ma","NA","MA"
"51",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",23,0,"trial","NULL","PennController","24","_Trial_","Start",1589215580982,"A3FQYXSF2OBFQI","Q",6,"Mod","MS","say","Dana said","jack1.png","B","NULL","q_ma","NA","MA"
"52",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",23,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215588830,"A3FQYXSF2OBFQI","Q",6,"Mod","MS","say","Dana said","jack1.png","B","NULL","q_ma","NA","MA"
"53",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",23,0,"trial","NULL","PennController","24","_Trial_","End",1589215589347,"A3FQYXSF2OBFQI","Q",6,"Mod","MS","say","Dana said","jack1.png","B","NULL","q_ma","NA","MA"
"54",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",22,0,"trial","NULL","PennController","23","_Trial_","Start",1589215589353,"A3FQYXSF2OBFQI","Q",5,"Mod","MO","say","Dana said","hearts2.png","B","NULL","q_ma","NA","MA"
"55",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",22,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215602504,"A3FQYXSF2OBFQI","Q",5,"Mod","MO","say","Dana said","hearts2.png","B","NULL","q_ma","NA","MA"
"56",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",22,0,"trial","NULL","PennController","23","_Trial_","End",1589215603006,"A3FQYXSF2OBFQI","Q",5,"Mod","MO","say","Dana said","hearts2.png","B","NULL","q_ma","NA","MA"
"57",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",26,0,"trial","NULL","PennController","27","_Trial_","Start",1589215603008,"A3FQYXSF2OBFQI","Q",7,"Mod","MA","say","Dana said","queen2.png","B","NULL","q_ma","NA","MA"
"58",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",26,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215609544,"A3FQYXSF2OBFQI","Q",7,"Mod","MA","say","Dana said","queen2.png","B","NULL","q_ma","NA","MA"
"59",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",26,0,"trial","NULL","PennController","27","_Trial_","End",1589215610050,"A3FQYXSF2OBFQI","Q",7,"Mod","MA","say","Dana said","queen2.png","B","NULL","q_ma","NA","MA"
"60",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",17,0,"trial","NULL","PennController","18","_Trial_","Start",1589215610054,"A3FQYXSF2OBFQI","Q",3,"Mod","MA","know","Dana knows","club1.png","B","NULL","q_ma","NA","MA"
"61",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",17,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215622885,"A3FQYXSF2OBFQI","Q",3,"Mod","MA","know","Dana knows","club1.png","B","NULL","q_ma","NA","MA"
"62",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",17,0,"trial","NULL","PennController","18","_Trial_","End",1589215623396,"A3FQYXSF2OBFQI","Q",3,"Mod","MA","know","Dana knows","club1.png","B","NULL","q_ma","NA","MA"
"63",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",16,0,"trial","NULL","PennController","17","_Trial_","Start",1589215623400,"A3FQYXSF2OBFQI","Q",2,"Mod","MS","know","Dana knows","spade2.png","B","NULL","q_ma","NA","MA"
"64",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",16,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215683808,"A3FQYXSF2OBFQI","Q",2,"Mod","MS","know","Dana knows","spade2.png","B","NULL","q_ma","NA","MA"
"65",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",16,0,"trial","NULL","PennController","17","_Trial_","End",1589215684313,"A3FQYXSF2OBFQI","Q",2,"Mod","MS","know","Dana knows","spade2.png","B","NULL","q_ma","NA","MA"
"66",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",21,0,"trial","NULL","PennController","22","_Trial_","Start",1589215684315,"A3FQYXSF2OBFQI","Q",5,"Mod","MO","say","Dana said","hearts1.png","B","NULL","q_ma","NA","MA"
"67",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",21,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215687184,"A3FQYXSF2OBFQI","Q",5,"Mod","MO","say","Dana said","hearts1.png","B","NULL","q_ma","NA","MA"
"68",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",21,0,"trial","NULL","PennController","22","_Trial_","End",1589215687698,"A3FQYXSF2OBFQI","Q",5,"Mod","MO","say","Dana said","hearts1.png","B","NULL","q_ma","NA","MA"
"69",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",20,0,"trial","NULL","PennController","21","_Trial_","Start",1589215687703,"A3FQYXSF2OBFQI","Q",4,"Mod","MF","know","Dana knows","diamond2.png","B","NULL","q_ma","NA","MA"
"70",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",20,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215691757,"A3FQYXSF2OBFQI","Q",4,"Mod","MF","know","Dana knows","diamond2.png","B","NULL","q_ma","NA","MA"
"71",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",20,0,"trial","NULL","PennController","21","_Trial_","End",1589215692263,"A3FQYXSF2OBFQI","Q",4,"Mod","MF","know","Dana knows","diamond2.png","B","NULL","q_ma","NA","MA"
"72",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",40,0,"trial","NULL","PennController","41","_Trial_","Start",1589215692265,"A3FQYXSF2OBFQI","Q",14,"NoMod","MS","say","Dana said","six2.png","B","NULL","q_ma","NA","MA"
"73",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",40,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215697514,"A3FQYXSF2OBFQI","Q",14,"NoMod","MS","say","Dana said","six2.png","B","NULL","q_ma","NA","MA"
"74",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",40,0,"trial","NULL","PennController","41","_Trial_","End",1589215698018,"A3FQYXSF2OBFQI","Q",14,"NoMod","MS","say","Dana said","six2.png","B","NULL","q_ma","NA","MA"
"75",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",25,0,"trial","NULL","PennController","26","_Trial_","Start",1589215698020,"A3FQYXSF2OBFQI","Q",7,"Mod","MA","say","Dana said","queen1.png","B","NULL","q_ma","NA","MA"
"76",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",25,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215704195,"A3FQYXSF2OBFQI","Q",7,"Mod","MA","say","Dana said","queen1.png","B","NULL","q_ma","NA","MA"
"77",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",25,0,"trial","NULL","PennController","26","_Trial_","End",1589215704712,"A3FQYXSF2OBFQI","Q",7,"Mod","MA","say","Dana said","queen1.png","B","NULL","q_ma","NA","MA"
"78",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",28,0,"trial","NULL","PennController","29","_Trial_","Start",1589215704715,"A3FQYXSF2OBFQI","Q",8,"Mod","MF","say","Dana said","king2.png","B","NULL","q_ma","NA","MA"
"79",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",28,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215708347,"A3FQYXSF2OBFQI","Q",8,"Mod","MF","say","Dana said","king2.png","B","NULL","q_ma","NA","MA"
"80",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",28,0,"trial","NULL","PennController","29","_Trial_","End",1589215708857,"A3FQYXSF2OBFQI","Q",8,"Mod","MF","say","Dana said","king2.png","B","NULL","q_ma","NA","MA"
"81",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",32,0,"trial","NULL","PennController","33","_Trial_","Start",1589215708861,"A3FQYXSF2OBFQI","Q",10,"NoMod","MS","know","Dana knows","number2.png","B","NULL","q_ma","NA","MA"
"82",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",32,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215713011,"A3FQYXSF2OBFQI","Q",10,"NoMod","MS","know","Dana knows","number2.png","B","NULL","q_ma","NA","MA"
"83",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",32,0,"trial","NULL","PennController","33","_Trial_","End",1589215713523,"A3FQYXSF2OBFQI","Q",10,"NoMod","MS","know","Dana knows","number2.png","B","NULL","q_ma","NA","MA"
"84",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",34,0,"trial","NULL","PennController","35","_Trial_","Start",1589215713525,"A3FQYXSF2OBFQI","Q",11,"NoMod","MA","know","Dana knows","ace2.png","B","NULL","q_ma","NA","MA"
"85",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",34,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215717897,"A3FQYXSF2OBFQI","Q",11,"NoMod","MA","know","Dana knows","ace2.png","B","NULL","q_ma","NA","MA"
"86",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",34,0,"trial","NULL","PennController","35","_Trial_","End",1589215718418,"A3FQYXSF2OBFQI","Q",11,"NoMod","MA","know","Dana knows","ace2.png","B","NULL","q_ma","NA","MA"
"87",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",13,0,"trial","NULL","PennController","14","_Trial_","Start",1589215718420,"A3FQYXSF2OBFQI","Q",1,"Mod","MO","know","Dana knows","black1.png","B","NULL","q_ma","NA","MA"
"88",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",13,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215721720,"A3FQYXSF2OBFQI","Q",1,"Mod","MO","know","Dana knows","black1.png","B","NULL","q_ma","NA","MA"
"89",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",13,0,"trial","NULL","PennController","14","_Trial_","End",1589215722230,"A3FQYXSF2OBFQI","Q",1,"Mod","MO","know","Dana knows","black1.png","B","NULL","q_ma","NA","MA"
"90",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",39,0,"trial","NULL","PennController","40","_Trial_","Start",1589215722234,"A3FQYXSF2OBFQI","Q",14,"NoMod","MS","say","Dana said","six1.png","B","NULL","q_ma","NA","MA"
"91",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",39,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215726201,"A3FQYXSF2OBFQI","Q",14,"NoMod","MS","say","Dana said","six1.png","B","NULL","q_ma","NA","MA"
"92",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",39,0,"trial","NULL","PennController","40","_Trial_","End",1589215726712,"A3FQYXSF2OBFQI","Q",14,"NoMod","MS","say","Dana said","six1.png","B","NULL","q_ma","NA","MA"
"93",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",38,0,"trial","NULL","PennController","39","_Trial_","Start",1589215726717,"A3FQYXSF2OBFQI","Q",13,"NoMod","MO","say","Dana said","eight2.png","B","NULL","q_ma","NA","MA"
"94",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",38,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215740315,"A3FQYXSF2OBFQI","Q",13,"NoMod","MO","say","Dana said","eight2.png","B","NULL","q_ma","NA","MA"
"95",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",38,0,"trial","NULL","PennController","39","_Trial_","End",1589215740824,"A3FQYXSF2OBFQI","Q",13,"NoMod","MO","say","Dana said","eight2.png","B","NULL","q_ma","NA","MA"
"96",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",27,0,"trial","NULL","PennController","28","_Trial_","Start",1589215740828,"A3FQYXSF2OBFQI","Q",8,"Mod","MF","say","Dana said","king1.png","B","NULL","q_ma","NA","MA"
"97",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",27,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215744547,"A3FQYXSF2OBFQI","Q",8,"Mod","MF","say","Dana said","king1.png","B","NULL","q_ma","NA","MA"
"98",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",27,0,"trial","NULL","PennController","28","_Trial_","End",1589215745051,"A3FQYXSF2OBFQI","Q",8,"Mod","MF","say","Dana said","king1.png","B","NULL","q_ma","NA","MA"
"99",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",19,0,"trial","NULL","PennController","20","_Trial_","Start",1589215745054,"A3FQYXSF2OBFQI","Q",4,"Mod","MF","know","Dana knows","diamond1.png","B","NULL","q_ma","NA","MA"
"100",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",19,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215747296,"A3FQYXSF2OBFQI","Q",4,"Mod","MF","know","Dana knows","diamond1.png","B","NULL","q_ma","NA","MA"
"101",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",19,0,"trial","NULL","PennController","20","_Trial_","End",1589215747800,"A3FQYXSF2OBFQI","Q",4,"Mod","MF","know","Dana knows","diamond1.png","B","NULL","q_ma","NA","MA"
"102",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",36,0,"trial","NULL","PennController","37","_Trial_","Start",1589215747803,"A3FQYXSF2OBFQI","Q",12,"NoMod","MF","know","Dana knows","ten2.png","B","NULL","q_ma","NA","MA"
"103",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",36,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215753955,"A3FQYXSF2OBFQI","Q",12,"NoMod","MF","know","Dana knows","ten2.png","B","NULL","q_ma","NA","MA"
"104",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",36,0,"trial","NULL","PennController","37","_Trial_","End",1589215754458,"A3FQYXSF2OBFQI","Q",12,"NoMod","MF","know","Dana knows","ten2.png","B","NULL","q_ma","NA","MA"
"105",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",44,0,"trial","NULL","PennController","45","_Trial_","Start",1589215754460,"A3FQYXSF2OBFQI","Q",16,"NoMod","MF","say","Dana said","red2.png","B","NULL","q_ma","NA","MA"
"106",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",44,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215756634,"A3FQYXSF2OBFQI","Q",16,"NoMod","MF","say","Dana said","red2.png","B","NULL","q_ma","NA","MA"
"107",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",44,0,"trial","NULL","PennController","45","_Trial_","End",1589215757141,"A3FQYXSF2OBFQI","Q",16,"NoMod","MF","say","Dana said","red2.png","B","NULL","q_ma","NA","MA"
"108",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",31,0,"trial","NULL","PennController","32","_Trial_","Start",1589215757151,"A3FQYXSF2OBFQI","Q",10,"NoMod","MS","know","Dana knows","number1.png","B","NULL","q_ma","NA","MA"
"109",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",31,0,"trial","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215760369,"A3FQYXSF2OBFQI","Q",10,"NoMod","MS","know","Dana knows","number1.png","B","NULL","q_ma","NA","MA"
"110",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",31,0,"trial","NULL","PennController","32","_Trial_","End",1589215760879,"A3FQYXSF2OBFQI","Q",10,"NoMod","MS","know","Dana knows","number1.png","B","NULL","q_ma","NA","MA"
"111",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",30,0,"trial","NULL","PennController","31","_Trial_","Start",1589215760881,"A3FQYXSF2OBFQI","Q",9,"NoMod","MO","know","Dana knows","face2.png","B","NULL","q_ma","NA","MA"
"112",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",30,0,"trial","NULL","Selector","unnamed-Selector","Selection","Agree",1589215765548,"A3FQYXSF2OBFQI","Q",9,"NoMod","MO","know","Dana knows","face2.png","B","NULL","q_ma","NA","MA"
"113",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",30,0,"trial","NULL","PennController","31","_Trial_","End",1589215766065,"A3FQYXSF2OBFQI","Q",9,"NoMod","MO","know","Dana knows","face2.png","B","NULL","q_ma","NA","MA"
"114",1589215818,"dabea1a828e9700c38df106b17f06c06","PennController",24,0,"trial","NULL","PennController","25","_Trial_","Start",1589215766070,"A3FQYXSF2OBFQI","Q",6,"Mod","MS","say","Dana said","jack2.png","B","NULL","q_ma","NA","MA"
