"","ID","QuestType","verb","WhichQuestion","WhichAnswer","Group","goal","RT","N","ImageName","order","study","Value"
"547","17404",2,"know","Mod","MS","O","none",3812.5,2,"four2.png",NA,"qn","Agree"
"548","17404",2,"know","Mod","MS","O","none",3812.5,2,"four1.png",NA,"qn","Disagree"
"549","17404",3,"know","Mod","MA","O","none",1111.5,2,"red2.png",NA,"qn","Disagree"
"550","17404",3,"know","Mod","MA","O","none",1111.5,2,"red1.png",NA,"qn","Disagree"
"551","17404",4,"know","Mod","MF","O","none",7715.5,2,"black1.png",NA,"qn","Disagree"
"552","17404",4,"know","Mod","MF","O","none",7715.5,2,"black2.png",NA,"qn","Disagree"
"553","17404",5,"say","Mod","MO","O","none",3315,2,"spade1.png",NA,"qn","Disagree"
"554","17404",5,"say","Mod","MO","O","none",3315,2,"spade2.png",NA,"qn","Disagree"
"555","17404",6,"say","Mod","MS","O","none",998.5,2,"club2.png",NA,"qn","Agree"
"556","17404",6,"say","Mod","MS","O","none",998.5,2,"club1.png",NA,"qn","Agree"
"557","17404",7,"say","Mod","MA","O","none",1524,2,"diamond1.png",NA,"qn","Disagree"
"558","17404",7,"say","Mod","MA","O","none",1524,2,"diamond2.png",NA,"qn","Disagree"
"559","17404",8,"say","Mod","MF","O","none",3366,2,"hearts2.png",NA,"qn","Disagree"
"560","17404",8,"say","Mod","MF","O","none",3366,2,"hearts1.png",NA,"qn","Disagree"
"561","17404",9,"know","NoMod","MO","O","none",626.5,2,"jack2.png",NA,"qn","Disagree"
"562","17404",9,"know","NoMod","MO","O","none",626.5,2,"jack1.png",NA,"qn","Agree"
"563","17404",10,"know","NoMod","MS","O","none",3951,2,"queen1.png",NA,"qn","Disagree"
"564","17404",10,"know","NoMod","MS","O","none",3951,2,"queen2.png",NA,"qn","Agree"
"565","17404",11,"know","NoMod","MA","O","none",5686.5,2,"king2.png",NA,"qn","Agree"
"566","17404",11,"know","NoMod","MA","O","none",5686.5,2,"king1.png",NA,"qn","Agree"
"567","17404",12,"know","NoMod","MF","O","none",5315,2,"face2.png",NA,"qn","Disagree"
"568","17404",12,"know","NoMod","MF","O","none",5315,2,"face1.png",NA,"qn","Disagree"
"569","17404",13,"say","NoMod","MO","O","none",5480.5,2,"number1.png",NA,"qn","Agree"
"570","17404",13,"say","NoMod","MO","O","none",5480.5,2,"number2.png",NA,"qn","Agree"
"571","17404",14,"say","NoMod","MS","O","none",3148,2,"ace2.png",NA,"qn","Agree"
"572","17404",14,"say","NoMod","MS","O","none",3148,2,"ace1.png",NA,"qn","Agree"
"573","17404",15,"say","NoMod","MA","O","none",7686,2,"ten1.png",NA,"qn","Disagree"
"574","17404",15,"say","NoMod","MA","O","none",7686,2,"ten2.png",NA,"qn","Agree"
"575","17404",16,"say","NoMod","MF","O","none",3735,2,"eight2.png",NA,"qn","Agree"
"576","17404",16,"say","NoMod","MF","O","none",3735,2,"eight1.png",NA,"qn","Disagree"
"577","17410",1,"know","Mod","MO","O","none",6844.5,2,"six2.png",NA,"qn","Agree"
"578","17410",1,"know","Mod","MO","O","none",6844.5,2,"six1.png",NA,"qn","Agree"
"579","17410",2,"know","Mod","MS","O","none",10241.5,2,"four1.png",NA,"qn","Agree"
"580","17410",2,"know","Mod","MS","O","none",10241.5,2,"four2.png",NA,"qn","Agree"
"581","17410",3,"know","Mod","MA","O","none",6164,2,"red2.png",NA,"qn","Agree"
"582","17410",3,"know","Mod","MA","O","none",6164,2,"red1.png",NA,"qn","Agree"
"583","17410",4,"know","Mod","MF","O","none",7591.5,2,"black1.png",NA,"qn","Disagree"
"584","17410",4,"know","Mod","MF","O","none",7591.5,2,"black2.png",NA,"qn","Agree"
"585","17410",5,"say","Mod","MO","O","none",2145,2,"spade2.png",NA,"qn","Agree"
"586","17410",5,"say","Mod","MO","O","none",2145,2,"spade1.png",NA,"qn","Agree"
"587","17410",6,"say","Mod","MS","O","none",12255.5,2,"club2.png",NA,"qn","Agree"
"588","17410",6,"say","Mod","MS","O","none",12255.5,2,"club1.png",NA,"qn","Agree"
"589","17410",7,"say","Mod","MA","O","none",8407,2,"diamond2.png",NA,"qn","Agree"
"590","17410",7,"say","Mod","MA","O","none",8407,2,"diamond1.png",NA,"qn","Agree"
"591","17410",8,"say","Mod","MF","O","none",7657,2,"hearts2.png",NA,"qn","Agree"
"592","17410",8,"say","Mod","MF","O","none",7657,2,"hearts1.png",NA,"qn","Agree"
"593","17410",9,"know","NoMod","MO","O","none",4178.5,2,"jack1.png",NA,"qn","Agree"
"594","17410",9,"know","NoMod","MO","O","none",4178.5,2,"jack2.png",NA,"qn","Agree"
"595","17410",10,"know","NoMod","MS","O","none",5230.5,2,"queen2.png",NA,"qn","Agree"
"596","17410",10,"know","NoMod","MS","O","none",5230.5,2,"queen1.png",NA,"qn","Agree"
"597","17410",11,"know","NoMod","MA","O","none",8520,2,"king2.png",NA,"qn","Agree"
"598","17410",11,"know","NoMod","MA","O","none",8520,2,"king1.png",NA,"qn","Agree"
"599","17410",12,"know","NoMod","MF","O","none",10708.5,2,"face1.png",NA,"qn","Disagree"
"600","17410",12,"know","NoMod","MF","O","none",10708.5,2,"face2.png",NA,"qn","Disagree"
"601","17410",13,"say","NoMod","MO","O","none",4475.5,2,"number1.png",NA,"qn","Agree"
"602","17410",13,"say","NoMod","MO","O","none",4475.5,2,"number2.png",NA,"qn","Agree"
"603","17410",14,"say","NoMod","MS","O","none",6997.5,2,"ace1.png",NA,"qn","Agree"
"604","17410",14,"say","NoMod","MS","O","none",6997.5,2,"ace2.png",NA,"qn","Agree"
"605","17410",15,"say","NoMod","MA","O","none",10084.5,2,"ten2.png",NA,"qn","Agree"
"606","17410",15,"say","NoMod","MA","O","none",10084.5,2,"ten1.png",NA,"qn","Agree"
"607","17410",16,"say","NoMod","MF","O","none",5671.5,2,"eight2.png",NA,"qn","Agree"
"608","17410",16,"say","NoMod","MF","O","none",5671.5,2,"eight1.png",NA,"qn","Agree"
"609","17662",1,"know","Mod","MO","P","none",9298,2,"four1.png",NA,"qn","Agree"
"610","17662",1,"know","Mod","MO","P","none",9298,2,"four2.png",NA,"qn","Agree"
"611","17662",2,"know","Mod","MS","P","none",5954,2,"red2.png",NA,"qn","Agree"
"612","17662",2,"know","Mod","MS","P","none",5954,2,"red1.png",NA,"qn","Agree"
"613","17662",3,"know","Mod","MA","P","none",12596.5,2,"black1.png",NA,"qn","Agree"
"614","17662",3,"know","Mod","MA","P","none",12596.5,2,"black2.png",NA,"qn","Agree"
"615","17662",4,"know","Mod","MF","P","none",7107,2,"spade2.png",NA,"qn","Disagree"
"616","17662",4,"know","Mod","MF","P","none",7107,2,"spade1.png",NA,"qn","Disagree"
"617","17662",5,"say","Mod","MO","P","none",5163.5,2,"club2.png",NA,"qn","Agree"
"618","17662",5,"say","Mod","MO","P","none",5163.5,2,"club1.png",NA,"qn","Agree"
"619","17662",6,"say","Mod","MS","P","none",5264,2,"diamond1.png",NA,"qn","Agree"
"620","17662",6,"say","Mod","MS","P","none",5264,2,"diamond2.png",NA,"qn","Agree"
"621","17662",7,"say","Mod","MA","P","none",6858,2,"hearts1.png",NA,"qn","Agree"
"622","17662",7,"say","Mod","MA","P","none",6858,2,"hearts2.png",NA,"qn","Agree"
"623","17662",8,"say","Mod","MF","P","none",10604.5,2,"jack1.png",NA,"qn","Disagree"
"624","17662",8,"say","Mod","MF","P","none",10604.5,2,"jack2.png",NA,"qn","Disagree"
"625","17662",9,"know","NoMod","MO","P","none",6415,2,"queen2.png",NA,"qn","Agree"
"626","17662",9,"know","NoMod","MO","P","none",6415,2,"queen1.png",NA,"qn","Agree"
"627","17662",10,"know","NoMod","MS","P","none",6960,2,"king2.png",NA,"qn","Agree"
"628","17662",10,"know","NoMod","MS","P","none",6960,2,"king1.png",NA,"qn","Agree"
"629","17662",11,"know","NoMod","MA","P","none",7141,2,"face1.png",NA,"qn","Agree"
"630","17662",11,"know","NoMod","MA","P","none",7141,2,"face2.png",NA,"qn","Agree"
"631","17662",12,"know","NoMod","MF","P","none",6182.5,2,"number2.png",NA,"qn","Disagree"
"632","17662",12,"know","NoMod","MF","P","none",6182.5,2,"number1.png",NA,"qn","Disagree"
"633","17662",13,"say","NoMod","MO","P","none",17342,2,"ace1.png",NA,"qn","Agree"
"634","17662",13,"say","NoMod","MO","P","none",17342,2,"ace2.png",NA,"qn","Agree"
"635","17662",14,"say","NoMod","MS","P","none",7115,2,"ten2.png",NA,"qn","Disagree"
"636","17662",14,"say","NoMod","MS","P","none",7115,2,"ten1.png",NA,"qn","Agree"
"637","17662",15,"say","NoMod","MA","P","none",8043.5,2,"eight2.png",NA,"qn","Agree"
"638","17662",15,"say","NoMod","MA","P","none",8043.5,2,"eight1.png",NA,"qn","Agree"
"639","17662",16,"say","NoMod","MF","P","none",7783,2,"six2.png",NA,"qn","Agree"
"640","17662",16,"say","NoMod","MF","P","none",7783,2,"six1.png",NA,"qn","Agree"
"641","17797",1,"know","Mod","MO","A","none",8429,2,"red2.png",NA,"qn","Agree"
"642","17797",1,"know","Mod","MO","A","none",8429,2,"red1.png",NA,"qn","Agree"
"643","17797",2,"know","Mod","MS","A","none",10731.5,2,"black1.png",NA,"qn","Agree"
"644","17797",2,"know","Mod","MS","A","none",10731.5,2,"black2.png",NA,"qn","Agree"
"645","17797",3,"know","Mod","MA","A","none",9687.5,2,"spade1.png",NA,"qn","Agree"
"646","17797",3,"know","Mod","MA","A","none",9687.5,2,"spade2.png",NA,"qn","Agree"
"647","17797",4,"know","Mod","MF","A","none",6551,2,"club2.png",NA,"qn","Disagree"
"648","17797",4,"know","Mod","MF","A","none",6551,2,"club1.png",NA,"qn","Disagree"
"649","17797",5,"say","Mod","MO","A","none",13070.5,2,"diamond1.png",NA,"qn","Disagree"
"650","17797",5,"say","Mod","MO","A","none",13070.5,2,"diamond2.png",NA,"qn","Disagree"
"651","17797",6,"say","Mod","MS","A","none",9468.5,2,"hearts2.png",NA,"qn","Disagree"
"652","17797",6,"say","Mod","MS","A","none",9468.5,2,"hearts1.png",NA,"qn","Disagree"
"653","17797",7,"say","Mod","MA","A","none",10250.5,2,"jack2.png",NA,"qn","Agree"
"654","17797",7,"say","Mod","MA","A","none",10250.5,2,"jack1.png",NA,"qn","Agree"
"655","17797",8,"say","Mod","MF","A","none",7975,2,"queen2.png",NA,"qn","Disagree"
"656","17797",8,"say","Mod","MF","A","none",7975,2,"queen1.png",NA,"qn","Disagree"
"657","17797",9,"know","NoMod","MO","A","none",6626,2,"king1.png",NA,"qn","Agree"
"658","17797",9,"know","NoMod","MO","A","none",6626,2,"king2.png",NA,"qn","Agree"
"659","17797",10,"know","NoMod","MS","A","none",8104,2,"face1.png",NA,"qn","Disagree"
"660","17797",10,"know","NoMod","MS","A","none",8104,2,"face2.png",NA,"qn","Agree"
"661","17797",11,"know","NoMod","MA","A","none",8483.5,2,"number2.png",NA,"qn","Agree"
"662","17797",11,"know","NoMod","MA","A","none",8483.5,2,"number1.png",NA,"qn","Agree"
"663","17797",12,"know","NoMod","MF","A","none",6606.5,2,"ace1.png",NA,"qn","Disagree"
"664","17797",12,"know","NoMod","MF","A","none",6606.5,2,"ace2.png",NA,"qn","Disagree"
"665","17797",13,"say","NoMod","MO","A","none",11162,2,"ten1.png",NA,"qn","Disagree"
"666","17797",13,"say","NoMod","MO","A","none",11162,2,"ten2.png",NA,"qn","Disagree"
"667","17797",14,"say","NoMod","MS","A","none",10574,2,"eight1.png",NA,"qn","Disagree"
"668","17797",14,"say","NoMod","MS","A","none",10574,2,"eight2.png",NA,"qn","Disagree"
"669","17797",15,"say","NoMod","MA","A","none",8035.5,2,"six2.png",NA,"qn","Agree"
"670","17797",15,"say","NoMod","MA","A","none",8035.5,2,"six1.png",NA,"qn","Disagree"
"671","17797",16,"say","NoMod","MF","A","none",7014,2,"four2.png",NA,"qn","Disagree"
"672","17797",16,"say","NoMod","MF","A","none",7014,2,"four1.png",NA,"qn","Disagree"
"673","178004888",1,"know","Mod","MO","N","none",7774.5,2,"eight1.png",NA,"qn","Agree"
"674","178004888",1,"know","Mod","MO","N","none",7774.5,2,"eight2.png",NA,"qn","Agree"
"675","178004888",2,"know","Mod","MS","N","none",6253,2,"six1.png",NA,"qn","Agree"
"676","178004888",2,"know","Mod","MS","N","none",6253,2,"six2.png",NA,"qn","Agree"
"677","178004888",3,"know","Mod","MA","N","none",6927,2,"four2.png",NA,"qn","Agree"
"678","178004888",3,"know","Mod","MA","N","none",6927,2,"four1.png",NA,"qn","Agree"
"679","178004888",4,"know","Mod","MF","N","none",5942,2,"red1.png",NA,"qn","Disagree"
"680","178004888",4,"know","Mod","MF","N","none",5942,2,"red2.png",NA,"qn","Disagree"
"681","178004888",5,"say","Mod","MO","N","none",6174.5,2,"black1.png",NA,"qn","Agree"
"682","178004888",5,"say","Mod","MO","N","none",6174.5,2,"black2.png",NA,"qn","Agree"
"683","178004888",6,"say","Mod","MS","N","none",7502,2,"spade2.png",NA,"qn","Agree"
"684","178004888",6,"say","Mod","MS","N","none",7502,2,"spade1.png",NA,"qn","Agree"
"685","178004888",7,"say","Mod","MA","N","none",10146.5,2,"club2.png",NA,"qn","Agree"
"686","178004888",7,"say","Mod","MA","N","none",10146.5,2,"club1.png",NA,"qn","Disagree"
"687","178004888",8,"say","Mod","MF","N","none",6742.5,2,"diamond2.png",NA,"qn","Disagree"
"688","178004888",8,"say","Mod","MF","N","none",6742.5,2,"diamond1.png",NA,"qn","Disagree"
"689","178004888",9,"know","NoMod","MO","N","none",5322,2,"hearts1.png",NA,"qn","Agree"
"690","178004888",9,"know","NoMod","MO","N","none",5322,2,"hearts2.png",NA,"qn","Agree"
"691","178004888",10,"know","NoMod","MS","N","none",5295,2,"jack1.png",NA,"qn","Agree"
"692","178004888",10,"know","NoMod","MS","N","none",5295,2,"jack2.png",NA,"qn","Agree"
"693","178004888",11,"know","NoMod","MA","N","none",8095,2,"queen1.png",NA,"qn","Agree"
"694","178004888",11,"know","NoMod","MA","N","none",8095,2,"queen2.png",NA,"qn","Agree"
"695","178004888",12,"know","NoMod","MF","N","none",5161,2,"king2.png",NA,"qn","Disagree"
"696","178004888",12,"know","NoMod","MF","N","none",5161,2,"king1.png",NA,"qn","Disagree"
"697","178004888",13,"say","NoMod","MO","N","none",8868,2,"face2.png",NA,"qn","Agree"
"698","178004888",13,"say","NoMod","MO","N","none",8868,2,"face1.png",NA,"qn","Agree"
"699","178004888",14,"say","NoMod","MS","N","none",7300,2,"number1.png",NA,"qn","Agree"
"700","178004888",14,"say","NoMod","MS","N","none",7300,2,"number2.png",NA,"qn","Agree"
"701","178004888",15,"say","NoMod","MA","N","none",12737.5,2,"ace2.png",NA,"qn","Agree"
"702","178004888",15,"say","NoMod","MA","N","none",12737.5,2,"ace1.png",NA,"qn","Agree"
"703","178004888",16,"say","NoMod","MF","N","none",6777,2,"ten2.png",NA,"qn","Disagree"
"704","178004888",16,"say","NoMod","MF","N","none",6777,2,"ten1.png",NA,"qn","Disagree"
"705","18151",1,"know","Mod","MO","F","none",11106.5,2,"hearts2.png",NA,"qn","Disagree"
"706","18151",1,"know","Mod","MO","F","none",11106.5,2,"hearts1.png",NA,"qn","Disagree"
"707","18151",2,"know","Mod","MS","F","none",7963,2,"jack1.png",NA,"qn","Disagree"
"708","18151",2,"know","Mod","MS","F","none",7963,2,"jack2.png",NA,"qn","Disagree"
"709","18151",3,"know","Mod","MA","F","none",9190,2,"queen1.png",NA,"qn","Agree"
"710","18151",3,"know","Mod","MA","F","none",9190,2,"queen2.png",NA,"qn","Agree"
"711","18151",4,"know","Mod","MF","F","none",11312,2,"king2.png",NA,"qn","Disagree"
"712","18151",4,"know","Mod","MF","F","none",11312,2,"king1.png",NA,"qn","Disagree"
"713","18151",5,"say","Mod","MO","F","none",9328,2,"face1.png",NA,"qn","Disagree"
"714","18151",5,"say","Mod","MO","F","none",9328,2,"face2.png",NA,"qn","Disagree"
"715","18151",6,"say","Mod","MS","F","none",16502.5,2,"number2.png",NA,"qn","Disagree"
"716","18151",6,"say","Mod","MS","F","none",16502.5,2,"number1.png",NA,"qn","Disagree"
"717","18151",7,"say","Mod","MA","F","none",9091.5,2,"ace2.png",NA,"qn","Agree"
"718","18151",7,"say","Mod","MA","F","none",9091.5,2,"ace1.png",NA,"qn","Agree"
"719","18151",8,"say","Mod","MF","F","none",9793,2,"ten1.png",NA,"qn","Disagree"
"720","18151",8,"say","Mod","MF","F","none",9793,2,"ten2.png",NA,"qn","Disagree"
"721","18151",9,"know","NoMod","MO","F","none",12982.5,2,"eight2.png",NA,"qn","Disagree"
"722","18151",9,"know","NoMod","MO","F","none",12982.5,2,"eight1.png",NA,"qn","Disagree"
"723","18151",10,"know","NoMod","MS","F","none",11599.5,2,"six2.png",NA,"qn","Disagree"
"724","18151",10,"know","NoMod","MS","F","none",11599.5,2,"six1.png",NA,"qn","Disagree"
"725","18151",11,"know","NoMod","MA","F","none",14197,2,"four1.png",NA,"qn","Agree"
"726","18151",11,"know","NoMod","MA","F","none",14197,2,"four2.png",NA,"qn","Agree"
"727","18151",12,"know","NoMod","MF","F","none",9174,2,"red2.png",NA,"qn","Disagree"
"728","18151",12,"know","NoMod","MF","F","none",9174,2,"red1.png",NA,"qn","Disagree"
"729","18151",13,"say","NoMod","MO","F","none",8657.5,2,"black1.png",NA,"qn","Disagree"
"730","18151",13,"say","NoMod","MO","F","none",8657.5,2,"black2.png",NA,"qn","Disagree"
"731","18151",14,"say","NoMod","MS","F","none",25054.5,2,"spade1.png",NA,"qn","Disagree"
"732","18151",14,"say","NoMod","MS","F","none",25054.5,2,"spade2.png",NA,"qn","Disagree"
"733","18151",15,"say","NoMod","MA","F","none",12505.5,2,"club1.png",NA,"qn","Agree"
"734","18151",15,"say","NoMod","MA","F","none",12505.5,2,"club2.png",NA,"qn","Agree"
"735","18151",16,"say","NoMod","MF","F","none",9049,2,"diamond2.png",NA,"qn","Disagree"
"736","18151",16,"say","NoMod","MF","F","none",9049,2,"diamond1.png",NA,"qn","Disagree"
"737","18166",1,"know","Mod","MO","J","none",6631,2,"face2.png",NA,"qn","Agree"
"738","18166",1,"know","Mod","MO","J","none",6631,2,"face1.png",NA,"qn","Agree"
"739","18166",2,"know","Mod","MS","J","none",6382,2,"number2.png",NA,"qn","Agree"
"740","18166",2,"know","Mod","MS","J","none",6382,2,"number1.png",NA,"qn","Disagree"
"741","18166",3,"know","Mod","MA","J","none",7573,2,"ace1.png",NA,"qn","Agree"
"742","18166",3,"know","Mod","MA","J","none",7573,2,"ace2.png",NA,"qn","Agree"
"743","18166",4,"know","Mod","MF","J","none",4549.5,2,"ten1.png",NA,"qn","Disagree"
"744","18166",4,"know","Mod","MF","J","none",4549.5,2,"ten2.png",NA,"qn","Disagree"
"745","18166",5,"say","Mod","MO","J","none",6712,2,"eight2.png",NA,"qn","Agree"
"746","18166",5,"say","Mod","MO","J","none",6712,2,"eight1.png",NA,"qn","Agree"
"747","18166",6,"say","Mod","MS","J","none",8364.5,2,"six1.png",NA,"qn","Agree"
"748","18166",6,"say","Mod","MS","J","none",8364.5,2,"six2.png",NA,"qn","Agree"
"749","18166",7,"say","Mod","MA","J","none",9683,2,"four1.png",NA,"qn","Agree"
"750","18166",7,"say","Mod","MA","J","none",9683,2,"four2.png",NA,"qn","Agree"
"751","18166",8,"say","Mod","MF","J","none",10508,2,"red2.png",NA,"qn","Disagree"
"752","18166",8,"say","Mod","MF","J","none",10508,2,"red1.png",NA,"qn","Disagree"
"753","18166",9,"know","NoMod","MO","J","none",5595.5,2,"black1.png",NA,"qn","Agree"
"754","18166",9,"know","NoMod","MO","J","none",5595.5,2,"black2.png",NA,"qn","Agree"
"755","18166",10,"know","NoMod","MS","J","none",9111,2,"spade1.png",NA,"qn","Agree"
"756","18166",10,"know","NoMod","MS","J","none",9111,2,"spade2.png",NA,"qn","Agree"
"757","18166",11,"know","NoMod","MA","J","none",16762.5,2,"club2.png",NA,"qn","Agree"
"758","18166",11,"know","NoMod","MA","J","none",16762.5,2,"club1.png",NA,"qn","Disagree"
"759","18166",12,"know","NoMod","MF","J","none",6782,2,"diamond1.png",NA,"qn","Disagree"
"760","18166",12,"know","NoMod","MF","J","none",6782,2,"diamond2.png",NA,"qn","Disagree"
"761","18166",13,"say","NoMod","MO","J","none",12382,2,"hearts2.png",NA,"qn","Agree"
"762","18166",13,"say","NoMod","MO","J","none",12382,2,"hearts1.png",NA,"qn","Agree"
"763","18166",14,"say","NoMod","MS","J","none",7979,2,"jack2.png",NA,"qn","Agree"
"764","18166",14,"say","NoMod","MS","J","none",7979,2,"jack1.png",NA,"qn","Agree"
"765","18166",15,"say","NoMod","MA","J","none",7500.5,2,"queen2.png",NA,"qn","Agree"
"766","18166",15,"say","NoMod","MA","J","none",7500.5,2,"queen1.png",NA,"qn","Agree"
"767","18166",16,"say","NoMod","MF","J","none",8276.5,2,"king1.png",NA,"qn","Disagree"
"768","18166",16,"say","NoMod","MF","J","none",8276.5,2,"king2.png",NA,"qn","Disagree"
"769","18169",1,"know","Mod","MO","B","none",16963.5,2,"black1.png",NA,"qn","Disagree"
"770","18169",1,"know","Mod","MO","B","none",16963.5,2,"black2.png",NA,"qn","Disagree"
"771","18169",2,"know","Mod","MS","B","none",10882.5,2,"spade2.png",NA,"qn","Disagree"
"772","18169",2,"know","Mod","MS","B","none",10882.5,2,"spade1.png",NA,"qn","Disagree"
"773","18169",3,"know","Mod","MA","B","none",13668.5,2,"club1.png",NA,"qn","Disagree"
"774","18169",3,"know","Mod","MA","B","none",13668.5,2,"club2.png",NA,"qn","Disagree"
"775","18169",4,"know","Mod","MF","B","none",6888,2,"diamond1.png",NA,"qn","Disagree"
"776","18169",4,"know","Mod","MF","B","none",6888,2,"diamond2.png",NA,"qn","Disagree"
"777","18169",5,"say","Mod","MO","B","none",21886,2,"hearts1.png",NA,"qn","Agree"
"778","18169",5,"say","Mod","MO","B","none",21886,2,"hearts2.png",NA,"qn","Disagree"
"779","18169",6,"say","Mod","MS","B","none",9850,2,"jack2.png",NA,"qn","Agree"
"780","18169",6,"say","Mod","MS","B","none",9850,2,"jack1.png",NA,"qn","Agree"
"781","18169",7,"say","Mod","MA","B","none",7937.5,2,"queen1.png",NA,"qn","Agree"
"782","18169",7,"say","Mod","MA","B","none",7937.5,2,"queen2.png",NA,"qn","Agree"
"783","18169",8,"say","Mod","MF","B","none",21431,2,"king2.png",NA,"qn","Disagree"
"784","18169",8,"say","Mod","MF","B","none",21431,2,"king1.png",NA,"qn","Disagree"
"785","18169",9,"know","NoMod","MO","B","none",9004,2,"face2.png",NA,"qn","Disagree"
"786","18169",9,"know","NoMod","MO","B","none",9004,2,"face1.png",NA,"qn","Disagree"
"787","18169",10,"know","NoMod","MS","B","none",11142.5,2,"number2.png",NA,"qn","Disagree"
"788","18169",10,"know","NoMod","MS","B","none",11142.5,2,"number1.png",NA,"qn","Disagree"
"789","18169",11,"know","NoMod","MA","B","none",15044,2,"ace1.png",NA,"qn","Agree"
"790","18169",11,"know","NoMod","MA","B","none",15044,2,"ace2.png",NA,"qn","Agree"
"791","18169",12,"know","NoMod","MF","B","none",14779.5,2,"ten2.png",NA,"qn","Agree"
"792","18169",12,"know","NoMod","MF","B","none",14779.5,2,"ten1.png",NA,"qn","Disagree"
"793","18169",13,"say","NoMod","MO","B","none",22086.5,2,"eight1.png",NA,"qn","Agree"
"794","18169",13,"say","NoMod","MO","B","none",22086.5,2,"eight2.png",NA,"qn","Agree"
"795","18169",14,"say","NoMod","MS","B","none",10690.5,2,"six2.png",NA,"qn","Agree"
"796","18169",14,"say","NoMod","MS","B","none",10690.5,2,"six1.png",NA,"qn","Agree"
"797","18169",15,"say","NoMod","MA","B","none",16206,2,"four2.png",NA,"qn","Agree"
"798","18169",15,"say","NoMod","MA","B","none",16206,2,"four1.png",NA,"qn","Agree"
"799","18169",16,"say","NoMod","MF","B","none",10359,2,"red2.png",NA,"qn","Agree"
"800","18169",16,"say","NoMod","MF","B","none",10359,2,"red1.png",NA,"qn","Agree"
"801","18184",1,"know","Mod","MO","L","none",6099,2,"ace2.png",NA,"qn","Agree"
"802","18184",1,"know","Mod","MO","L","none",6099,2,"ace1.png",NA,"qn","Agree"
"803","18184",2,"know","Mod","MS","L","none",9129,2,"ten1.png",NA,"qn","Agree"
"804","18184",2,"know","Mod","MS","L","none",9129,2,"ten2.png",NA,"qn","Agree"
"805","18184",3,"know","Mod","MA","L","none",11411.5,2,"eight1.png",NA,"qn","Agree"
"806","18184",3,"know","Mod","MA","L","none",11411.5,2,"eight2.png",NA,"qn","Agree"
"807","18184",4,"know","Mod","MF","L","none",7750.5,2,"six2.png",NA,"qn","Disagree"
"808","18184",4,"know","Mod","MF","L","none",7750.5,2,"six1.png",NA,"qn","Disagree"
"809","18184",5,"say","Mod","MO","L","none",8183.5,2,"four2.png",NA,"qn","Agree"
"810","18184",5,"say","Mod","MO","L","none",8183.5,2,"four1.png",NA,"qn","Agree"
"811","18184",6,"say","Mod","MS","L","none",19472.5,2,"red2.png",NA,"qn","Agree"
"812","18184",6,"say","Mod","MS","L","none",19472.5,2,"red1.png",NA,"qn","Agree"
"813","18184",7,"say","Mod","MA","L","none",11355.5,2,"black1.png",NA,"qn","Agree"
"814","18184",7,"say","Mod","MA","L","none",11355.5,2,"black2.png",NA,"qn","Agree"
"815","18184",8,"say","Mod","MF","L","none",12606.5,2,"spade2.png",NA,"qn","Disagree"
"816","18184",8,"say","Mod","MF","L","none",12606.5,2,"spade1.png",NA,"qn","Disagree"
"817","18184",9,"know","NoMod","MO","L","none",9112,2,"club2.png",NA,"qn","Agree"
"818","18184",9,"know","NoMod","MO","L","none",9112,2,"club1.png",NA,"qn","Agree"
"819","18184",10,"know","NoMod","MS","L","none",8785.5,2,"diamond1.png",NA,"qn","Agree"
"820","18184",10,"know","NoMod","MS","L","none",8785.5,2,"diamond2.png",NA,"qn","Agree"
"821","18184",11,"know","NoMod","MA","L","none",10528,2,"hearts1.png",NA,"qn","Agree"
"822","18184",11,"know","NoMod","MA","L","none",10528,2,"hearts2.png",NA,"qn","Agree"
"823","18184",12,"know","NoMod","MF","L","none",11062.5,2,"jack1.png",NA,"qn","Disagree"
"824","18184",12,"know","NoMod","MF","L","none",11062.5,2,"jack2.png",NA,"qn","Disagree"
"825","18184",13,"say","NoMod","MO","L","none",10905,2,"queen1.png",NA,"qn","Agree"
"826","18184",13,"say","NoMod","MO","L","none",10905,2,"queen2.png",NA,"qn","Agree"
"827","18184",14,"say","NoMod","MS","L","none",9258,2,"king1.png",NA,"qn","Agree"
"828","18184",14,"say","NoMod","MS","L","none",9258,2,"king2.png",NA,"qn","Agree"
"829","18184",15,"say","NoMod","MA","L","none",11936,2,"face2.png",NA,"qn","Agree"
"830","18184",15,"say","NoMod","MA","L","none",11936,2,"face1.png",NA,"qn","Agree"
"831","18184",16,"say","NoMod","MF","L","none",6761.5,2,"number1.png",NA,"qn","Disagree"
"832","18184",16,"say","NoMod","MF","L","none",6761.5,2,"number2.png",NA,"qn","Disagree"
"833","18190",1,"know","Mod","MO","C","none",5083,2,"spade2.png",NA,"qn","Disagree"
"834","18190",1,"know","Mod","MO","C","none",5083,2,"spade1.png",NA,"qn","Disagree"
"835","18190",2,"know","Mod","MS","C","none",8122.5,2,"club2.png",NA,"qn","Disagree"
"836","18190",2,"know","Mod","MS","C","none",8122.5,2,"club1.png",NA,"qn","Disagree"
"837","18190",3,"know","Mod","MA","C","none",6662,2,"diamond1.png",NA,"qn","Agree"
"838","18190",3,"know","Mod","MA","C","none",6662,2,"diamond2.png",NA,"qn","Agree"
"839","18190",4,"know","Mod","MF","C","none",4860,2,"hearts2.png",NA,"qn","Disagree"
