"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","Quantifier","Matrix","WhichCategory","Subject","Predicate","SentType","Verb","Embedded","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"22",1587038051,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1587038034121,"dfsadf","train_think_F","Librarians think that books are boring.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"23",1587038051,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587038035893,"dfsadf","train_think_F","Librarians think that books are boring.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"24",1587038051,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","PennController","7","_Trial_","End",1587038035895,"dfsadf","train_think_F","Librarians think that books are boring.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"25",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1587038116258,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"26",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1587038117733,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"27",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1587038117736,"lkkjlkjl;","NULL","","","","","","","","","","","","","","","bn","2","none"
"28",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","TextInput","ID","First","",1587038118784,"lkkjlkjl;","l","","","","","","","","","","","","","","","bn","2","none"
"29",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","TextInput","ID","Final","lkkjlkjl;",1587038120203,"lkkjlkjl;","NULL","","","","","","","","","","","","","","","bn","2","none"
"30",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1587038120203,"lkkjlkjl;","NULL","","","","","","","","","","","","","","","bn","2","none"
"31",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1587038120205,"l;kj","","NULL","","","","","","","","","","","","","","bn","2","none"
"32",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1587038121540,"l;kj","","l","","","","","","","","","","","","","","bn","2","none"
"33",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","l;kj",1587038122711,"l;kj","","NULL","","","","","","","","","","","","","","bn","2","none"
"34",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1587038122712,"l;kj","","NULL","","","","","","","","","","","","","","bn","2","none"
"35",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1587038122716,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"36",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1587038123890,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"37",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",4,0,"Train_simple","NULL","PennController","4","_Trial_","Start",1587038123893,"lkkjlkjl;","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"38",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587038125128,"lkkjlkjl;","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"39",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",4,0,"Train_simple","NULL","PennController","4","_Trial_","End",1587038125131,"lkkjlkjl;","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"40",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",5,0,"Train_simple","NULL","PennController","5","_Trial_","Start",1587038125134,"lkkjlkjl;","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"41",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587038127198,"lkkjlkjl;","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"42",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",5,0,"Train_simple","NULL","PennController","5","_Trial_","End",1587038127200,"lkkjlkjl;","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"43",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",6,0,"Train_simple","NULL","PennController","6","_Trial_","Start",1587038127202,"lkkjlkjl;","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"44",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587038129762,"lkkjlkjl;","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"45",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",6,0,"Train_simple","NULL","PennController","6","_Trial_","End",1587038129763,"lkkjlkjl;","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"46",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1587038129764,"lkkjlkjl;","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"47",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587038131776,"lkkjlkjl;","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"48",1587038147,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","PennController","7","_Trial_","End",1587038131777,"lkkjlkjl;","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"49",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1587038454852,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"50",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1587038455960,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"51",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1587038455963,"sdzglsdflj","NULL","","","","","","","","","","","","","","","bn","2","none"
"52",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","TextInput","ID","First","",1587038456697,"sdzglsdflj","s","","","","","","","","","","","","","","","bn","2","none"
"53",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","TextInput","ID","Final","sdzglsdflj",1587038457610,"sdzglsdflj","NULL","","","","","","","","","","","","","","","bn","2","none"
"54",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1587038457611,"sdzglsdflj","NULL","","","","","","","","","","","","","","","bn","2","none"
"55",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1587038457613,";lk;lk","","NULL","","","","","","","","","","","","","","bn","2","none"
"56",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1587038458956,";lk;lk","",";","","","","","","","","","","","","","","bn","2","none"
"57",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final",";lk;lk",1587038459814,";lk;lk","","NULL","","","","","","","","","","","","","","bn","2","none"
"58",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1587038459816,";lk;lk","","NULL","","","","","","","","","","","","","","bn","2","none"
"59",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1587038459821,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"60",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1587038461163,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"61",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1587038461165,"sdzglsdflj","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"62",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587038461881,"sdzglsdflj","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"63",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","End",1587038461884,"sdzglsdflj","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"64",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","Start",1587038461886,"sdzglsdflj","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"65",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587038463376,"sdzglsdflj","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"66",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","End",1587038463378,"sdzglsdflj","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"67",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","Start",1587038463380,"sdzglsdflj","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"68",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587038464119,"sdzglsdflj","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"69",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","End",1587038464120,"sdzglsdflj","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"70",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","Start",1587038464121,"sdzglsdflj","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"71",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587038464964,"sdzglsdflj","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"72",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","End",1587038464965,"sdzglsdflj","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"73",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","Start",1587038464967,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"74",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","End",1587038482593,"NULL","","","","","","","","","","","","","","","","bn","2","none"
"75",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","DashedSentence",9,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","","","","","","","","","","","bn","2","none"
"76",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1587038484632,"sdzglsdflj","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"77",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587038484635,"sdzglsdflj","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"78",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587038488509,"sdzglsdflj","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"79",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1587038488509,"sdzglsdflj","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"80",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","DashedSentence",10,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","","","","","","","","","","","bn","2","none"
"81",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",10,1,"Train","NULL","PennController","12","_Trial_","Start",1587038489825,"sdzglsdflj","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"82",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",10,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587038489826,"sdzglsdflj","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"83",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",10,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587038492513,"sdzglsdflj","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"84",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1587038492514,"sdzglsdflj","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"85",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","","","","","","","","","","bn","2","none"
"86",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1587038493479,"sdzglsdflj","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"87",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587038493481,"sdzglsdflj","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"88",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587038502582,"sdzglsdflj","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"89",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1587038502584,"sdzglsdflj","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"90",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","","","","","","","","","","bn","2","none"
"91",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1587038504969,"sdzglsdflj","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"92",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587038504971,"sdzglsdflj","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"93",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587038506261,"sdzglsdflj","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"94",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1587038506262,"sdzglsdflj","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","","","","","","","","bn","2","none"
"95",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","DashedSentence",13,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","","","","","","","","","","bn","2","none"
"96",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",13,1,"Train","NULL","PennController","15","_Trial_","Start",1587038509352,"sdzglsdflj","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
"97",1587038683,"3e8f6eb3c615fdc94c6e3456c139539e","PennController",13,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587038509353,"sdzglsdflj","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","","","","","","","","bn","2","none"
