"","ID","QuestType","verb","WhichQuestion","WhichAnswer","Group","goal","RT","N","ImageName","order","study","Value"
"1720","18874",12,"know","NoMod","MF","H","none",4059.5,2,"spade1.png",NA,"qn","Disagree"
"1721","18874",13,"say","NoMod","MO","H","none",4937.5,2,"club2.png",NA,"qn","Agree"
"1722","18874",13,"say","NoMod","MO","H","none",4937.5,2,"club1.png",NA,"qn","Agree"
"1723","18874",14,"say","NoMod","MS","H","none",3243,2,"diamond1.png",NA,"qn","Agree"
"1724","18874",14,"say","NoMod","MS","H","none",3243,2,"diamond2.png",NA,"qn","Agree"
"1725","18874",15,"say","NoMod","MA","H","none",5032,2,"hearts1.png",NA,"qn","Agree"
"1726","18874",15,"say","NoMod","MA","H","none",5032,2,"hearts2.png",NA,"qn","Agree"
"1727","18874",16,"say","NoMod","MF","H","none",4820,2,"jack1.png",NA,"qn","Disagree"
"1728","18874",16,"say","NoMod","MF","H","none",4820,2,"jack2.png",NA,"qn","Disagree"
"1729","18922",1,"know","Mod","MO","K","none",8812,2,"number2.png",NA,"qn","Disagree"
"1730","18922",1,"know","Mod","MO","K","none",8812,2,"number1.png",NA,"qn","Agree"
"1731","18922",2,"know","Mod","MS","K","none",9855,2,"ace2.png",NA,"qn","Agree"
"1732","18922",2,"know","Mod","MS","K","none",9855,2,"ace1.png",NA,"qn","Agree"
"1733","18922",3,"know","Mod","MA","K","none",10332,2,"ten2.png",NA,"qn","Agree"
"1734","18922",3,"know","Mod","MA","K","none",10332,2,"ten1.png",NA,"qn","Agree"
"1735","18922",4,"know","Mod","MF","K","none",6946.5,2,"eight2.png",NA,"qn","Disagree"
"1736","18922",4,"know","Mod","MF","K","none",6946.5,2,"eight1.png",NA,"qn","Disagree"
"1737","18922",5,"say","Mod","MO","K","none",6721,2,"six1.png",NA,"qn","Disagree"
"1738","18922",5,"say","Mod","MO","K","none",6721,2,"six2.png",NA,"qn","Agree"
"1739","18922",6,"say","Mod","MS","K","none",4938.5,2,"four1.png",NA,"qn","Agree"
"1740","18922",6,"say","Mod","MS","K","none",4938.5,2,"four2.png",NA,"qn","Agree"
"1741","18922",7,"say","Mod","MA","K","none",6912.5,2,"red2.png",NA,"qn","Agree"
"1742","18922",7,"say","Mod","MA","K","none",6912.5,2,"red1.png",NA,"qn","Agree"
"1743","18922",8,"say","Mod","MF","K","none",6244,2,"black2.png",NA,"qn","Disagree"
"1744","18922",8,"say","Mod","MF","K","none",6244,2,"black1.png",NA,"qn","Disagree"
"1745","18922",9,"know","NoMod","MO","K","none",4359,2,"spade2.png",NA,"qn","Agree"
"1746","18922",9,"know","NoMod","MO","K","none",4359,2,"spade1.png",NA,"qn","Agree"
"1747","18922",10,"know","NoMod","MS","K","none",6805,2,"club1.png",NA,"qn","Agree"
"1748","18922",10,"know","NoMod","MS","K","none",6805,2,"club2.png",NA,"qn","Agree"
"1749","18922",11,"know","NoMod","MA","K","none",8955,2,"diamond1.png",NA,"qn","Agree"
"1750","18922",11,"know","NoMod","MA","K","none",8955,2,"diamond2.png",NA,"qn","Agree"
"1751","18922",12,"know","NoMod","MF","K","none",4880.5,2,"hearts2.png",NA,"qn","Disagree"
"1752","18922",12,"know","NoMod","MF","K","none",4880.5,2,"hearts1.png",NA,"qn","Disagree"
"1753","18922",13,"say","NoMod","MO","K","none",7338.5,2,"jack1.png",NA,"qn","Agree"
"1754","18922",13,"say","NoMod","MO","K","none",7338.5,2,"jack2.png",NA,"qn","Agree"
"1755","18922",14,"say","NoMod","MS","K","none",5433.5,2,"queen2.png",NA,"qn","Agree"
"1756","18922",14,"say","NoMod","MS","K","none",5433.5,2,"queen1.png",NA,"qn","Agree"
"1757","18922",15,"say","NoMod","MA","K","none",5976.5,2,"king1.png",NA,"qn","Agree"
"1758","18922",15,"say","NoMod","MA","K","none",5976.5,2,"king2.png",NA,"qn","Agree"
"1759","18922",16,"say","NoMod","MF","K","none",4601,2,"face2.png",NA,"qn","Disagree"
"1760","18922",16,"say","NoMod","MF","K","none",4601,2,"face1.png",NA,"qn","Disagree"
"1761","19087",1,"know","Mod","MO","N","none",6591,2,"eight1.png",NA,"qn","Agree"
"1762","19087",1,"know","Mod","MO","N","none",6591,2,"eight2.png",NA,"qn","Agree"
"1763","19087",2,"know","Mod","MS","N","none",8271,2,"six2.png",NA,"qn","Agree"
"1764","19087",2,"know","Mod","MS","N","none",8271,2,"six1.png",NA,"qn","Disagree"
"1765","19087",3,"know","Mod","MA","N","none",8111.5,2,"four2.png",NA,"qn","Agree"
"1766","19087",3,"know","Mod","MA","N","none",8111.5,2,"four1.png",NA,"qn","Agree"
"1767","19087",4,"know","Mod","MF","N","none",3436.5,2,"red1.png",NA,"qn","Disagree"
"1768","19087",4,"know","Mod","MF","N","none",3436.5,2,"red2.png",NA,"qn","Disagree"
"1769","19087",5,"say","Mod","MO","N","none",4917,2,"black2.png",NA,"qn","Agree"
"1770","19087",5,"say","Mod","MO","N","none",4917,2,"black1.png",NA,"qn","Agree"
"1771","19087",6,"say","Mod","MS","N","none",15081,2,"spade1.png",NA,"qn","Disagree"
"1772","19087",6,"say","Mod","MS","N","none",15081,2,"spade2.png",NA,"qn","Agree"
"1773","19087",7,"say","Mod","MA","N","none",8576.5,2,"club2.png",NA,"qn","Agree"
"1774","19087",7,"say","Mod","MA","N","none",8576.5,2,"club1.png",NA,"qn","Disagree"
"1775","19087",8,"say","Mod","MF","N","none",7462,2,"diamond2.png",NA,"qn","Disagree"
"1776","19087",8,"say","Mod","MF","N","none",7462,2,"diamond1.png",NA,"qn","Disagree"
"1777","19087",9,"know","NoMod","MO","N","none",9812.5,2,"hearts2.png",NA,"qn","Agree"
"1778","19087",9,"know","NoMod","MO","N","none",9812.5,2,"hearts1.png",NA,"qn","Agree"
"1779","19087",10,"know","NoMod","MS","N","none",16578,2,"jack1.png",NA,"qn","Agree"
"1780","19087",10,"know","NoMod","MS","N","none",16578,2,"jack2.png",NA,"qn","Agree"
"1781","19087",11,"know","NoMod","MA","N","none",6815.5,2,"queen1.png",NA,"qn","Agree"
"1782","19087",11,"know","NoMod","MA","N","none",6815.5,2,"queen2.png",NA,"qn","Agree"
"1783","19087",12,"know","NoMod","MF","N","none",10209.5,2,"king1.png",NA,"qn","Disagree"
"1784","19087",12,"know","NoMod","MF","N","none",10209.5,2,"king2.png",NA,"qn","Disagree"
"1785","19087",13,"say","NoMod","MO","N","none",10904.5,2,"face1.png",NA,"qn","Agree"
"1786","19087",13,"say","NoMod","MO","N","none",10904.5,2,"face2.png",NA,"qn","Disagree"
"1787","19087",14,"say","NoMod","MS","N","none",8214.5,2,"number1.png",NA,"qn","Agree"
"1788","19087",14,"say","NoMod","MS","N","none",8214.5,2,"number2.png",NA,"qn","Agree"
"1789","19087",15,"say","NoMod","MA","N","none",6570.5,2,"ace1.png",NA,"qn","Agree"
"1790","19087",15,"say","NoMod","MA","N","none",6570.5,2,"ace2.png",NA,"qn","Agree"
"1791","19087",16,"say","NoMod","MF","N","none",3731.5,2,"ten2.png",NA,"qn","Disagree"
"1792","19087",16,"say","NoMod","MF","N","none",3731.5,2,"ten1.png",NA,"qn","Disagree"
"1793","19252",1,"know","Mod","MO","I","none",10036.5,2,"king2.png",NA,"qn","Agree"
"1794","19252",1,"know","Mod","MO","I","none",10036.5,2,"king1.png",NA,"qn","Disagree"
"1795","19252",2,"know","Mod","MS","I","none",21703,2,"face1.png",NA,"qn","Disagree"
"1796","19252",2,"know","Mod","MS","I","none",21703,2,"face2.png",NA,"qn","Disagree"
"1797","19252",3,"know","Mod","MA","I","none",8931.5,2,"number1.png",NA,"qn","Agree"
"1798","19252",3,"know","Mod","MA","I","none",8931.5,2,"number2.png",NA,"qn","Agree"
"1799","19252",4,"know","Mod","MF","I","none",10532.5,2,"ace1.png",NA,"qn","Disagree"
"1800","19252",4,"know","Mod","MF","I","none",10532.5,2,"ace2.png",NA,"qn","Disagree"
"1801","19252",5,"say","Mod","MO","I","none",9558,2,"ten1.png",NA,"qn","Disagree"
"1802","19252",5,"say","Mod","MO","I","none",9558,2,"ten2.png",NA,"qn","Disagree"
"1803","19252",6,"say","Mod","MS","I","none",17388.5,2,"eight1.png",NA,"qn","Disagree"
"1804","19252",6,"say","Mod","MS","I","none",17388.5,2,"eight2.png",NA,"qn","Disagree"
"1805","19252",7,"say","Mod","MA","I","none",7961,2,"six1.png",NA,"qn","Agree"
"1806","19252",7,"say","Mod","MA","I","none",7961,2,"six2.png",NA,"qn","Agree"
"1807","19252",8,"say","Mod","MF","I","none",8108,2,"four1.png",NA,"qn","Disagree"
"1808","19252",8,"say","Mod","MF","I","none",8108,2,"four2.png",NA,"qn","Disagree"
"1809","19252",9,"know","NoMod","MO","I","none",6826,2,"red2.png",NA,"qn","Disagree"
"1810","19252",9,"know","NoMod","MO","I","none",6826,2,"red1.png",NA,"qn","Disagree"
"1811","19252",10,"know","NoMod","MS","I","none",14507.5,2,"black1.png",NA,"qn","Disagree"
"1812","19252",10,"know","NoMod","MS","I","none",14507.5,2,"black2.png",NA,"qn","Disagree"
"1813","19252",11,"know","NoMod","MA","I","none",36927.5,2,"spade2.png",NA,"qn","Disagree"
"1814","19252",11,"know","NoMod","MA","I","none",36927.5,2,"spade1.png",NA,"qn","Disagree"
"1815","19252",12,"know","NoMod","MF","I","none",14296,2,"club1.png",NA,"qn","Disagree"
"1816","19252",12,"know","NoMod","MF","I","none",14296,2,"club2.png",NA,"qn","Disagree"
"1817","19252",13,"say","NoMod","MO","I","none",13613,2,"diamond1.png",NA,"qn","Disagree"
"1818","19252",13,"say","NoMod","MO","I","none",13613,2,"diamond2.png",NA,"qn","Disagree"
"1819","19252",14,"say","NoMod","MS","I","none",11354,2,"hearts2.png",NA,"qn","Disagree"
"1820","19252",14,"say","NoMod","MS","I","none",11354,2,"hearts1.png",NA,"qn","Disagree"
"1821","19252",15,"say","NoMod","MA","I","none",10031.5,2,"jack2.png",NA,"qn","Agree"
"1822","19252",15,"say","NoMod","MA","I","none",10031.5,2,"jack1.png",NA,"qn","Agree"
"1823","19252",16,"say","NoMod","MF","I","none",10522.5,2,"queen1.png",NA,"qn","Disagree"
"1824","19252",16,"say","NoMod","MF","I","none",10522.5,2,"queen2.png",NA,"qn","Disagree"
"1825","19345",1,"know","Mod","MO","G","none",6126,2,"jack2.png",NA,"qn","Agree"
"1826","19345",1,"know","Mod","MO","G","none",6126,2,"jack1.png",NA,"qn","Agree"
"1827","19345",2,"know","Mod","MS","G","none",4582.5,2,"queen1.png",NA,"qn","Agree"
"1828","19345",2,"know","Mod","MS","G","none",4582.5,2,"queen2.png",NA,"qn","Agree"
"1829","19345",3,"know","Mod","MA","G","none",5441,2,"king2.png",NA,"qn","Agree"
"1830","19345",3,"know","Mod","MA","G","none",5441,2,"king1.png",NA,"qn","Agree"
"1831","19345",4,"know","Mod","MF","G","none",3892.5,2,"face2.png",NA,"qn","Disagree"
"1832","19345",4,"know","Mod","MF","G","none",3892.5,2,"face1.png",NA,"qn","Disagree"
"1833","19345",5,"say","Mod","MO","G","none",5341,2,"number1.png",NA,"qn","Agree"
"1834","19345",5,"say","Mod","MO","G","none",5341,2,"number2.png",NA,"qn","Agree"
"1835","19345",6,"say","Mod","MS","G","none",4784,2,"ace1.png",NA,"qn","Agree"
"1836","19345",6,"say","Mod","MS","G","none",4784,2,"ace2.png",NA,"qn","Agree"
"1837","19345",7,"say","Mod","MA","G","none",6790.5,2,"ten1.png",NA,"qn","Agree"
"1838","19345",7,"say","Mod","MA","G","none",6790.5,2,"ten2.png",NA,"qn","Agree"
"1839","19345",8,"say","Mod","MF","G","none",7137.5,2,"eight1.png",NA,"qn","Disagree"
"1840","19345",8,"say","Mod","MF","G","none",7137.5,2,"eight2.png",NA,"qn","Disagree"
"1841","19345",9,"know","NoMod","MO","G","none",4127.5,2,"six2.png",NA,"qn","Agree"
"1842","19345",9,"know","NoMod","MO","G","none",4127.5,2,"six1.png",NA,"qn","Agree"
"1843","19345",10,"know","NoMod","MS","G","none",5739.5,2,"four1.png",NA,"qn","Agree"
"1844","19345",10,"know","NoMod","MS","G","none",5739.5,2,"four2.png",NA,"qn","Agree"
"1845","19345",11,"know","NoMod","MA","G","none",5049,2,"red1.png",NA,"qn","Agree"
"1846","19345",11,"know","NoMod","MA","G","none",5049,2,"red2.png",NA,"qn","Agree"
"1847","19345",12,"know","NoMod","MF","G","none",5398,2,"black2.png",NA,"qn","Disagree"
"1848","19345",12,"know","NoMod","MF","G","none",5398,2,"black1.png",NA,"qn","Disagree"
"1849","19345",13,"say","NoMod","MO","G","none",7659.5,2,"spade2.png",NA,"qn","Agree"
"1850","19345",13,"say","NoMod","MO","G","none",7659.5,2,"spade1.png",NA,"qn","Agree"
"1851","19345",14,"say","NoMod","MS","G","none",5008,2,"club2.png",NA,"qn","Agree"
"1852","19345",14,"say","NoMod","MS","G","none",5008,2,"club1.png",NA,"qn","Agree"
"1853","19345",15,"say","NoMod","MA","G","none",6286.5,2,"diamond2.png",NA,"qn","Agree"
"1854","19345",15,"say","NoMod","MA","G","none",6286.5,2,"diamond1.png",NA,"qn","Agree"
"1855","19345",16,"say","NoMod","MF","G","none",9503.5,2,"hearts2.png",NA,"qn","Disagree"
"1856","19345",16,"say","NoMod","MF","G","none",9503.5,2,"hearts1.png",NA,"qn","Disagree"
"1857","19441",1,"know","Mod","MO","M","none",15563,2,"ten1.png",NA,"qn","Disagree"
"1858","19441",1,"know","Mod","MO","M","none",15563,2,"ten2.png",NA,"qn","Agree"
"1859","19441",2,"know","Mod","MS","M","none",45866,2,"eight2.png",NA,"qn","Agree"
"1860","19441",2,"know","Mod","MS","M","none",45866,2,"eight1.png",NA,"qn","Agree"
"1861","19441",3,"know","Mod","MA","M","none",15551,2,"six2.png",NA,"qn","Agree"
"1862","19441",3,"know","Mod","MA","M","none",15551,2,"six1.png",NA,"qn","Agree"
"1863","19441",4,"know","Mod","MF","M","none",7874.5,2,"four2.png",NA,"qn","Disagree"
"1864","19441",4,"know","Mod","MF","M","none",7874.5,2,"four1.png",NA,"qn","Disagree"
"1865","19441",5,"say","Mod","MO","M","none",16501,2,"red1.png",NA,"qn","Disagree"
"1866","19441",5,"say","Mod","MO","M","none",16501,2,"red2.png",NA,"qn","Agree"
"1867","19441",6,"say","Mod","MS","M","none",10683,2,"black1.png",NA,"qn","Agree"
"1868","19441",6,"say","Mod","MS","M","none",10683,2,"black2.png",NA,"qn","Agree"
"1869","19441",7,"say","Mod","MA","M","none",13456.5,2,"spade1.png",NA,"qn","Disagree"
"1870","19441",7,"say","Mod","MA","M","none",13456.5,2,"spade2.png",NA,"qn","Agree"
"1871","19441",8,"say","Mod","MF","M","none",8383,2,"club1.png",NA,"qn","Disagree"
"1872","19441",8,"say","Mod","MF","M","none",8383,2,"club2.png",NA,"qn","Disagree"
"1873","19441",9,"know","NoMod","MO","M","none",89027.5,2,"diamond1.png",NA,"qn","Agree"
"1874","19441",9,"know","NoMod","MO","M","none",89027.5,2,"diamond2.png",NA,"qn","Agree"
"1875","19441",10,"know","NoMod","MS","M","none",8202,2,"hearts1.png",NA,"qn","Disagree"
"1876","19441",10,"know","NoMod","MS","M","none",8202,2,"hearts2.png",NA,"qn","Agree"
"1877","19441",11,"know","NoMod","MA","M","none",16641,2,"jack1.png",NA,"qn","Agree"
"1878","19441",11,"know","NoMod","MA","M","none",16641,2,"jack2.png",NA,"qn","Agree"
"1879","19441",12,"know","NoMod","MF","M","none",10638,2,"queen2.png",NA,"qn","Disagree"
"1880","19441",12,"know","NoMod","MF","M","none",10638,2,"queen1.png",NA,"qn","Disagree"
"1881","19441",13,"say","NoMod","MO","M","none",17799,2,"king2.png",NA,"qn","Agree"
"1882","19441",13,"say","NoMod","MO","M","none",17799,2,"king1.png",NA,"qn","Agree"
"1883","19441",14,"say","NoMod","MS","M","none",10008,2,"face2.png",NA,"qn","Agree"
"1884","19441",14,"say","NoMod","MS","M","none",10008,2,"face1.png",NA,"qn","Agree"
"1885","19441",15,"say","NoMod","MA","M","none",20768.5,2,"number1.png",NA,"qn","Agree"
"1886","19441",15,"say","NoMod","MA","M","none",20768.5,2,"number2.png",NA,"qn","Agree"
"1887","19441",16,"say","NoMod","MF","M","none",21074,2,"ace2.png",NA,"qn","Disagree"
"1888","19441",16,"say","NoMod","MF","M","none",21074,2,"ace1.png",NA,"qn","Disagree"
"1889","19474",1,"know","Mod","MO","C","none",8609,2,"spade2.png",NA,"qn","Disagree"
"1890","19474",1,"know","Mod","MO","C","none",8609,2,"spade1.png",NA,"qn","Disagree"
"1891","19474",2,"know","Mod","MS","C","none",8834,2,"club1.png",NA,"qn","Disagree"
"1892","19474",2,"know","Mod","MS","C","none",8834,2,"club2.png",NA,"qn","Disagree"
"1893","19474",3,"know","Mod","MA","C","none",9497.5,2,"diamond2.png",NA,"qn","Disagree"
"1894","19474",3,"know","Mod","MA","C","none",9497.5,2,"diamond1.png",NA,"qn","Agree"
"1895","19474",4,"know","Mod","MF","C","none",7745.5,2,"hearts1.png",NA,"qn","Disagree"
"1896","19474",4,"know","Mod","MF","C","none",7745.5,2,"hearts2.png",NA,"qn","Disagree"
"1897","19474",5,"say","Mod","MO","C","none",13891.5,2,"jack2.png",NA,"qn","Agree"
"1898","19474",5,"say","Mod","MO","C","none",13891.5,2,"jack1.png",NA,"qn","Agree"
"1899","19474",6,"say","Mod","MS","C","none",23779,2,"queen2.png",NA,"qn","Agree"
"1900","19474",6,"say","Mod","MS","C","none",23779,2,"queen1.png",NA,"qn","Agree"
"1901","19474",7,"say","Mod","MA","C","none",9557.5,2,"king1.png",NA,"qn","Agree"
"1902","19474",7,"say","Mod","MA","C","none",9557.5,2,"king2.png",NA,"qn","Agree"
"1903","19474",8,"say","Mod","MF","C","none",13393,2,"face1.png",NA,"qn","Agree"
"1904","19474",8,"say","Mod","MF","C","none",13393,2,"face2.png",NA,"qn","Agree"
"1905","19474",9,"know","NoMod","MO","C","none",11086,2,"number1.png",NA,"qn","Disagree"
"1906","19474",9,"know","NoMod","MO","C","none",11086,2,"number2.png",NA,"qn","Disagree"
"1907","19474",10,"know","NoMod","MS","C","none",17090,2,"ace2.png",NA,"qn","Disagree"
"1908","19474",10,"know","NoMod","MS","C","none",17090,2,"ace1.png",NA,"qn","Disagree"
"1909","19474",11,"know","NoMod","MA","C","none",10429,2,"ten2.png",NA,"qn","Agree"
"1910","19474",11,"know","NoMod","MA","C","none",10429,2,"ten1.png",NA,"qn","Agree"
"1911","19474",12,"know","NoMod","MF","C","none",12612.5,2,"eight1.png",NA,"qn","Disagree"
"1912","19474",12,"know","NoMod","MF","C","none",12612.5,2,"eight2.png",NA,"qn","Disagree"
"1913","19474",13,"say","NoMod","MO","C","none",6741,2,"six1.png",NA,"qn","Agree"
"1914","19474",13,"say","NoMod","MO","C","none",6741,2,"six2.png",NA,"qn","Agree"
"1915","19474",14,"say","NoMod","MS","C","none",13178.5,2,"four1.png",NA,"qn","Agree"
"1916","19474",14,"say","NoMod","MS","C","none",13178.5,2,"four2.png",NA,"qn","Agree"
"1917","19474",15,"say","NoMod","MA","C","none",12932,2,"red2.png",NA,"qn","Agree"
"1918","19474",15,"say","NoMod","MA","C","none",12932,2,"red1.png",NA,"qn","Agree"
"1919","19474",16,"say","NoMod","MF","C","none",9228,2,"black2.png",NA,"qn","Agree"
"1920","19474",16,"say","NoMod","MF","C","none",9228,2,"black1.png",NA,"qn","Agree"
"1921","19489",1,"know","Mod","MO","M","none",4767,2,"ten1.png",NA,"qn","Agree"
"1922","19489",1,"know","Mod","MO","M","none",4767,2,"ten2.png",NA,"qn","Agree"
"1923","19489",2,"know","Mod","MS","M","none",5131,2,"eight1.png",NA,"qn","Agree"
"1924","19489",2,"know","Mod","MS","M","none",5131,2,"eight2.png",NA,"qn","Agree"
"1925","19489",3,"know","Mod","MA","M","none",3889.5,2,"six1.png",NA,"qn","Agree"
"1926","19489",3,"know","Mod","MA","M","none",3889.5,2,"six2.png",NA,"qn","Agree"
"1927","19489",4,"know","Mod","MF","M","none",4879.5,2,"four2.png",NA,"qn","Disagree"
"1928","19489",4,"know","Mod","MF","M","none",4879.5,2,"four1.png",NA,"qn","Disagree"
"1929","19489",5,"say","Mod","MO","M","none",4137.5,2,"red2.png",NA,"qn","Agree"
"1930","19489",5,"say","Mod","MO","M","none",4137.5,2,"red1.png",NA,"qn","Agree"
"1931","19489",6,"say","Mod","MS","M","none",5895.5,2,"black2.png",NA,"qn","Agree"
"1932","19489",6,"say","Mod","MS","M","none",5895.5,2,"black1.png",NA,"qn","Agree"
"1933","19489",7,"say","Mod","MA","M","none",6422.5,2,"spade2.png",NA,"qn","Agree"
"1934","19489",7,"say","Mod","MA","M","none",6422.5,2,"spade1.png",NA,"qn","Agree"
"1935","19489",8,"say","Mod","MF","M","none",5824,2,"club2.png",NA,"qn","Disagree"
"1936","19489",8,"say","Mod","MF","M","none",5824,2,"club1.png",NA,"qn","Disagree"
"1937","19489",9,"know","NoMod","MO","M","none",3192.5,2,"diamond2.png",NA,"qn","Agree"
"1938","19489",9,"know","NoMod","MO","M","none",3192.5,2,"diamond1.png",NA,"qn","Agree"
"1939","19489",10,"know","NoMod","MS","M","none",5872,2,"hearts2.png",NA,"qn","Agree"
"1940","19489",10,"know","NoMod","MS","M","none",5872,2,"hearts1.png",NA,"qn","Agree"
"1941","19489",11,"know","NoMod","MA","M","none",5132,2,"jack1.png",NA,"qn","Agree"
"1942","19489",11,"know","NoMod","MA","M","none",5132,2,"jack2.png",NA,"qn","Agree"
"1943","19489",12,"know","NoMod","MF","M","none",4366.5,2,"queen1.png",NA,"qn","Disagree"
"1944","19489",12,"know","NoMod","MF","M","none",4366.5,2,"queen2.png",NA,"qn","Disagree"
"1945","19489",13,"say","NoMod","MO","M","none",3634,2,"king1.png",NA,"qn","Agree"
"1946","19489",13,"say","NoMod","MO","M","none",3634,2,"king2.png",NA,"qn","Agree"
"1947","19489",14,"say","NoMod","MS","M","none",5157,2,"face1.png",NA,"qn","Agree"
"1948","19489",14,"say","NoMod","MS","M","none",5157,2,"face2.png",NA,"qn","Agree"
"1949","19489",15,"say","NoMod","MA","M","none",5410.5,2,"number1.png",NA,"qn","Agree"
"1950","19489",15,"say","NoMod","MA","M","none",5410.5,2,"number2.png",NA,"qn","Agree"
"1951","19489",16,"say","NoMod","MF","M","none",5684,2,"ace2.png",NA,"qn","Disagree"
"1952","19489",16,"say","NoMod","MF","M","none",5684,2,"ace1.png",NA,"qn","Disagree"
"1953","19492",1,"know","Mod","MO","B","none",7148,2,"black1.png",NA,"qn","Agree"
"1954","19492",1,"know","Mod","MO","B","none",7148,2,"black2.png",NA,"qn","Agree"
"1955","19492",2,"know","Mod","MS","B","none",5730.5,2,"spade1.png",NA,"qn","Agree"
"1956","19492",2,"know","Mod","MS","B","none",5730.5,2,"spade2.png",NA,"qn","Agree"
"1957","19492",3,"know","Mod","MA","B","none",9693,2,"club1.png",NA,"qn","Disagree"
"1958","19492",3,"know","Mod","MA","B","none",9693,2,"club2.png",NA,"qn","Agree"
"1959","19492",4,"know","Mod","MF","B","none",7357,2,"diamond1.png",NA,"qn","Disagree"
"1960","19492",4,"know","Mod","MF","B","none",7357,2,"diamond2.png",NA,"qn","Disagree"
"1961","19492",5,"say","Mod","MO","B","none",6724,2,"hearts1.png",NA,"qn","Agree"
"1962","19492",5,"say","Mod","MO","B","none",6724,2,"hearts2.png",NA,"qn","Agree"
"1963","19492",6,"say","Mod","MS","B","none",10955,2,"jack1.png",NA,"qn","Agree"
"1964","19492",6,"say","Mod","MS","B","none",10955,2,"jack2.png",NA,"qn","Agree"
"1965","19492",7,"say","Mod","MA","B","none",7062,2,"queen1.png",NA,"qn","Agree"
"1966","19492",7,"say","Mod","MA","B","none",7062,2,"queen2.png",NA,"qn","Agree"
"1967","19492",8,"say","Mod","MF","B","none",4632,2,"king2.png",NA,"qn","Disagree"
"1968","19492",8,"say","Mod","MF","B","none",4632,2,"king1.png",NA,"qn","Disagree"
"1969","19492",9,"know","NoMod","MO","B","none",7867,2,"face2.png",NA,"qn","Agree"
"1970","19492",9,"know","NoMod","MO","B","none",7867,2,"face1.png",NA,"qn","Agree"
"1971","19492",10,"know","NoMod","MS","B","none",8963.5,2,"number1.png",NA,"qn","Agree"
"1972","19492",10,"know","NoMod","MS","B","none",8963.5,2,"number2.png",NA,"qn","Agree"
"1973","19492",11,"know","NoMod","MA","B","none",6931.5,2,"ace2.png",NA,"qn","Agree"
"1974","19492",11,"know","NoMod","MA","B","none",6931.5,2,"ace1.png",NA,"qn","Agree"
"1975","19492",12,"know","NoMod","MF","B","none",8774,2,"ten1.png",NA,"qn","Disagree"
"1976","19492",12,"know","NoMod","MF","B","none",8774,2,"ten2.png",NA,"qn","Disagree"
"1977","19492",13,"say","NoMod","MO","B","none",8422,2,"eight1.png",NA,"qn","Disagree"
"1978","19492",13,"say","NoMod","MO","B","none",8422,2,"eight2.png",NA,"qn","Agree"
"1979","19492",14,"say","NoMod","MS","B","none",11164.5,2,"six1.png",NA,"qn","Agree"
"1980","19492",14,"say","NoMod","MS","B","none",11164.5,2,"six2.png",NA,"qn","Agree"
"1981","19492",15,"say","NoMod","MA","B","none",8542,2,"four1.png",NA,"qn","Agree"
"1982","19492",15,"say","NoMod","MA","B","none",8542,2,"four2.png",NA,"qn","Agree"
"1983","19492",16,"say","NoMod","MF","B","none",12600,2,"red2.png",NA,"qn","Disagree"
"1984","19492",16,"say","NoMod","MF","B","none",12600,2,"red1.png",NA,"qn","Disagree"
"1985","19537",1,"know","Mod","MO","H","none",3914.5,2,"queen1.png",NA,"qn","Agree"
"1986","19537",1,"know","Mod","MO","H","none",3914.5,2,"queen2.png",NA,"qn","Agree"
"1987","19537",2,"know","Mod","MS","H","none",3960.5,2,"king1.png",NA,"qn","Agree"
"1988","19537",2,"know","Mod","MS","H","none",3960.5,2,"king2.png",NA,"qn","Agree"
"1989","19537",3,"know","Mod","MA","H","none",6776,2,"face2.png",NA,"qn","Agree"
"1990","19537",3,"know","Mod","MA","H","none",6776,2,"face1.png",NA,"qn","Agree"
"1991","19537",4,"know","Mod","MF","H","none",9212.5,2,"number2.png",NA,"qn","Disagree"
"1992","19537",4,"know","Mod","MF","H","none",9212.5,2,"number1.png",NA,"qn","Disagree"
"1993","19537",5,"say","Mod","MO","H","none",4827,2,"ace1.png",NA,"qn","Agree"
"1994","19537",5,"say","Mod","MO","H","none",4827,2,"ace2.png",NA,"qn","Agree"
"1995","19537",6,"say","Mod","MS","H","none",7213,2,"ten2.png",NA,"qn","Agree"
"1996","19537",6,"say","Mod","MS","H","none",7213,2,"ten1.png",NA,"qn","Agree"
"1997","19537",7,"say","Mod","MA","H","none",11365,2,"eight1.png",NA,"qn","Agree"
"1998","19537",7,"say","Mod","MA","H","none",11365,2,"eight2.png",NA,"qn","Agree"
"1999","19537",8,"say","Mod","MF","H","none",4023.5,2,"six2.png",NA,"qn","Disagree"
"2000","19537",8,"say","Mod","MF","H","none",4023.5,2,"six1.png",NA,"qn","Disagree"
"2001","19537",9,"know","NoMod","MO","H","none",5122,2,"four2.png",NA,"qn","Agree"
"2002","19537",9,"know","NoMod","MO","H","none",5122,2,"four1.png",NA,"qn","Agree"
"2003","19537",10,"know","NoMod","MS","H","none",5352,2,"red1.png",NA,"qn","Agree"
"2004","19537",10,"know","NoMod","MS","H","none",5352,2,"red2.png",NA,"qn","Agree"
"2005","19537",11,"know","NoMod","MA","H","none",7341,2,"black1.png",NA,"qn","Agree"
"2006","19537",11,"know","NoMod","MA","H","none",7341,2,"black2.png",NA,"qn","Agree"
"2007","19537",12,"know","NoMod","MF","H","none",5119.5,2,"spade2.png",NA,"qn","Disagree"
