"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"1",1589215210,"002278de841a3d958f419565630e9881","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1589215013077,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2",1589215210,"002278de841a3d958f419565630e9881","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1589215020457,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"3",1589215210,"002278de841a3d958f419565630e9881","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1589215020465,"AE63GABJL0FGJ","NULL","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"4",1589215210,"002278de841a3d958f419565630e9881","PennController",1,0,"consent","NULL","TextInput","ID","First","",1589215029998,"AE63GABJL0FGJ","Control","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"5",1589215210,"002278de841a3d958f419565630e9881","PennController",1,0,"consent","NULL","TextInput","ID","Final","AE63GABJL0FGJ",1589215035208,"AE63GABJL0FGJ","NULL","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"6",1589215210,"002278de841a3d958f419565630e9881","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1589215035209,"AE63GABJL0FGJ","NULL","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"7",1589215210,"002278de841a3d958f419565630e9881","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1589215035215,"English","","Laptop","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
"8",1589215210,"002278de841a3d958f419565630e9881","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1589215037803,"English","","Laptop","Shift","","","","",NA,NA,"","","","","","","cb","2","MA"
"9",1589215210,"002278de841a3d958f419565630e9881","PennController",2,0,"demo","NULL","TextInput","Device","First","",1589215042489,"English","","Laptop","Shift","","","","",NA,NA,"","","","","","","cb","2","MA"
"10",1589215210,"002278de841a3d958f419565630e9881","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","English",1589215050473,"English","","Laptop","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
"11",1589215210,"002278de841a3d958f419565630e9881","PennController",2,0,"demo","NULL","TextInput","Device","Final","Laptop",1589215050474,"English","","Laptop","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
"12",1589215210,"002278de841a3d958f419565630e9881","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1589215050475,"English","","Laptop","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
"13",1589215210,"002278de841a3d958f419565630e9881","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1589215050482,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"14",1589215210,"002278de841a3d958f419565630e9881","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1589215061160,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"15",1589215210,"002278de841a3d958f419565630e9881","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1589215061164,"AE63GABJL0FGJ","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"16",1589215210,"002278de841a3d958f419565630e9881","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1589215066555,"AE63GABJL0FGJ","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"17",1589215210,"002278de841a3d958f419565630e9881","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","End",1589215066561,"AE63GABJL0FGJ","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"18",1589215210,"002278de841a3d958f419565630e9881","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","Start",1589215066566,"AE63GABJL0FGJ","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"19",1589215210,"002278de841a3d958f419565630e9881","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215070087,"AE63GABJL0FGJ","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"20",1589215210,"002278de841a3d958f419565630e9881","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","End",1589215070091,"AE63GABJL0FGJ","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"21",1589215210,"002278de841a3d958f419565630e9881","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","Start",1589215070099,"AE63GABJL0FGJ","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"22",1589215210,"002278de841a3d958f419565630e9881","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1589215073958,"AE63GABJL0FGJ","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"23",1589215210,"002278de841a3d958f419565630e9881","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","End",1589215073963,"AE63GABJL0FGJ","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"24",1589215210,"002278de841a3d958f419565630e9881","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","Start",1589215073969,"AE63GABJL0FGJ","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"25",1589215210,"002278de841a3d958f419565630e9881","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215076661,"AE63GABJL0FGJ","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"26",1589215210,"002278de841a3d958f419565630e9881","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","End",1589215076666,"AE63GABJL0FGJ","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"27",1589215210,"002278de841a3d958f419565630e9881","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","Start",1589215076671,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"28",1589215210,"002278de841a3d958f419565630e9881","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","End",1589215087406,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"29",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",9,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"30",1589215210,"002278de841a3d958f419565630e9881","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589215089425,"AE63GABJL0FGJ","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"31",1589215210,"002278de841a3d958f419565630e9881","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589215089434,"AE63GABJL0FGJ","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"32",1589215210,"002278de841a3d958f419565630e9881","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589215092665,"AE63GABJL0FGJ","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"33",1589215210,"002278de841a3d958f419565630e9881","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589215092668,"AE63GABJL0FGJ","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"34",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",10,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"35",1589215210,"002278de841a3d958f419565630e9881","PennController",10,1,"Train","NULL","PennController","12","_Trial_","Start",1589215093990,"AE63GABJL0FGJ","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"36",1589215210,"002278de841a3d958f419565630e9881","PennController",10,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589215093997,"AE63GABJL0FGJ","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"37",1589215210,"002278de841a3d958f419565630e9881","PennController",10,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215095353,"AE63GABJL0FGJ","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"38",1589215210,"002278de841a3d958f419565630e9881","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1589215095357,"AE63GABJL0FGJ","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"39",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"40",1589215210,"002278de841a3d958f419565630e9881","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1589215096325,"AE63GABJL0FGJ","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"41",1589215210,"002278de841a3d958f419565630e9881","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589215096335,"AE63GABJL0FGJ","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"42",1589215210,"002278de841a3d958f419565630e9881","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589215098544,"AE63GABJL0FGJ","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"43",1589215210,"002278de841a3d958f419565630e9881","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1589215098547,"AE63GABJL0FGJ","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"44",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"45",1589215210,"002278de841a3d958f419565630e9881","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1589215100922,"AE63GABJL0FGJ","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"46",1589215210,"002278de841a3d958f419565630e9881","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589215100933,"AE63GABJL0FGJ","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"47",1589215210,"002278de841a3d958f419565630e9881","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215102455,"AE63GABJL0FGJ","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"48",1589215210,"002278de841a3d958f419565630e9881","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1589215102462,"AE63GABJL0FGJ","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"49",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",13,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"50",1589215210,"002278de841a3d958f419565630e9881","PennController",13,1,"Train","NULL","PennController","15","_Trial_","Start",1589215105540,"AE63GABJL0FGJ","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"51",1589215210,"002278de841a3d958f419565630e9881","PennController",13,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589215105551,"AE63GABJL0FGJ","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"52",1589215210,"002278de841a3d958f419565630e9881","PennController",13,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589215106662,"AE63GABJL0FGJ","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"53",1589215210,"002278de841a3d958f419565630e9881","PennController",13,1,"Train","NULL","PennController","15","_Trial_","End",1589215106665,"AE63GABJL0FGJ","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"54",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",14,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"55",1589215210,"002278de841a3d958f419565630e9881","PennController",14,1,"Train","NULL","PennController","16","_Trial_","Start",1589215109042,"AE63GABJL0FGJ","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"56",1589215210,"002278de841a3d958f419565630e9881","PennController",14,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589215109051,"AE63GABJL0FGJ","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"57",1589215210,"002278de841a3d958f419565630e9881","PennController",14,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215110553,"AE63GABJL0FGJ","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"58",1589215210,"002278de841a3d958f419565630e9881","PennController",14,1,"Train","NULL","PennController","16","_Trial_","End",1589215110555,"AE63GABJL0FGJ","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"59",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",15,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"60",1589215210,"002278de841a3d958f419565630e9881","PennController",15,1,"Train","NULL","PennController","17","_Trial_","Start",1589215113292,"AE63GABJL0FGJ","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"61",1589215210,"002278de841a3d958f419565630e9881","PennController",15,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589215113301,"AE63GABJL0FGJ","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"62",1589215210,"002278de841a3d958f419565630e9881","PennController",15,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589215113883,"AE63GABJL0FGJ","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"63",1589215210,"002278de841a3d958f419565630e9881","PennController",15,1,"Train","NULL","PennController","17","_Trial_","End",1589215113886,"AE63GABJL0FGJ","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"64",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",16,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"65",1589215210,"002278de841a3d958f419565630e9881","PennController",16,1,"Train","NULL","PennController","18","_Trial_","Start",1589215117312,"AE63GABJL0FGJ","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"66",1589215210,"002278de841a3d958f419565630e9881","PennController",16,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589215117316,"AE63GABJL0FGJ","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"67",1589215210,"002278de841a3d958f419565630e9881","PennController",16,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215118377,"AE63GABJL0FGJ","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"68",1589215210,"002278de841a3d958f419565630e9881","PennController",16,1,"Train","NULL","PennController","18","_Trial_","End",1589215118380,"AE63GABJL0FGJ","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"69",1589215210,"002278de841a3d958f419565630e9881","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","Start",1589215118390,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"70",1589215210,"002278de841a3d958f419565630e9881","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","End",1589215121278,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"71",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",28,0,"test","NULL","Babies don't know that tortoises are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"72",1589215210,"002278de841a3d958f419565630e9881","PennController",28,1,"test","NULL","PennController","29","_Trial_","Start",1589215123645,"AE63GABJL0FGJ","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","tortoises","reptiles","mammals","I","NULL","cb","2","MA"
"73",1589215210,"002278de841a3d958f419565630e9881","PennController",28,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589215125418,"AE63GABJL0FGJ","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","tortoises","reptiles","mammals","I","NULL","cb","2","MA"
"74",1589215210,"002278de841a3d958f419565630e9881","PennController",28,1,"test","NULL","PennController","29","_Trial_","End",1589215125421,"AE63GABJL0FGJ","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","tortoises","reptiles","mammals","I","NULL","cb","2","MA"
"75",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",33,0,"test","NULL","Babies say that watermellon are insects","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"76",1589215210,"002278de841a3d958f419565630e9881","PennController",33,1,"test","NULL","PennController","34","_Trial_","Start",1589215127442,"AE63GABJL0FGJ","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","watermellon","fruits","insects","I","NULL","cb","2","MA"
"77",1589215210,"002278de841a3d958f419565630e9881","PennController",33,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215129741,"AE63GABJL0FGJ","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","watermellon","fruits","insects","I","NULL","cb","2","MA"
"78",1589215210,"002278de841a3d958f419565630e9881","PennController",33,1,"test","NULL","PennController","34","_Trial_","End",1589215129744,"AE63GABJL0FGJ","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","watermellon","fruits","insects","I","NULL","cb","2","MA"
"79",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",32,0,"test","NULL","Babies say that parrots are reptiles","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"80",1589215210,"002278de841a3d958f419565630e9881","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1589215131773,"AE63GABJL0FGJ","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","parrots","birds","reptiles","I","NULL","cb","2","MA"
"81",1589215210,"002278de841a3d958f419565630e9881","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215132489,"AE63GABJL0FGJ","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","parrots","birds","reptiles","I","NULL","cb","2","MA"
"82",1589215210,"002278de841a3d958f419565630e9881","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1589215132490,"AE63GABJL0FGJ","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","parrots","birds","reptiles","I","NULL","cb","2","MA"
"83",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",23,0,"test","NULL","Zoologists don't know that monkeys are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"84",1589215210,"002278de841a3d958f419565630e9881","PennController",23,1,"test","NULL","PennController","24","_Trial_","Start",1589215134856,"AE63GABJL0FGJ","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","monkeys","mammals","fruit","I","NULL","cb","2","MA"
"85",1589215210,"002278de841a3d958f419565630e9881","PennController",23,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215136250,"AE63GABJL0FGJ","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","monkeys","mammals","fruit","I","NULL","cb","2","MA"
"86",1589215210,"002278de841a3d958f419565630e9881","PennController",23,1,"test","NULL","PennController","24","_Trial_","End",1589215136253,"AE63GABJL0FGJ","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","monkeys","mammals","fruit","I","NULL","cb","2","MA"
"87",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",24,0,"test","NULL","Zoologists don't know that trouts are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"88",1589215210,"002278de841a3d958f419565630e9881","PennController",24,1,"test","NULL","PennController","25","_Trial_","Start",1589215138627,"AE63GABJL0FGJ","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","trouts","fishes","birds","I","NULL","cb","2","MA"
"89",1589215210,"002278de841a3d958f419565630e9881","PennController",24,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215144018,"AE63GABJL0FGJ","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","trouts","fishes","birds","I","NULL","cb","2","MA"
"90",1589215210,"002278de841a3d958f419565630e9881","PennController",24,1,"test","NULL","PennController","25","_Trial_","End",1589215144021,"AE63GABJL0FGJ","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","trouts","fishes","birds","I","NULL","cb","2","MA"
"91",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",21,0,"test","NULL","Zoologists know that bears are fruit","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"92",1589215210,"002278de841a3d958f419565630e9881","PennController",21,1,"test","NULL","PennController","22","_Trial_","Start",1589215146042,"AE63GABJL0FGJ","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","bears","mammals","fruit","I","NULL","cb","2","MA"
"93",1589215210,"002278de841a3d958f419565630e9881","PennController",21,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215148404,"AE63GABJL0FGJ","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","bears","mammals","fruit","I","NULL","cb","2","MA"
"94",1589215210,"002278de841a3d958f419565630e9881","PennController",21,1,"test","NULL","PennController","22","_Trial_","End",1589215148406,"AE63GABJL0FGJ","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","bears","mammals","fruit","I","NULL","cb","2","MA"
"95",1589215210,"002278de841a3d958f419565630e9881","DashedSentence",35,0,"test","NULL","Babies say that kiwis are fruits","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"96",1589215210,"002278de841a3d958f419565630e9881","PennController",35,1,"test","NULL","PennController","36","_Trial_","Start",1589215150426,"AE63GABJL0FGJ","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","kiwis","fruits","insects","I","NULL","cb","2","MA"
"97",1589215210,"002278de841a3d958f419565630e9881","PennController",35,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589215152554,"AE63GABJL0FGJ","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","kiwis","fruits","insects","I","NULL","cb","2","MA"
